t, NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
98,0.255520441,0.538998749,0.002854328,0.00020942,0.002691538,0.000077626,0.176973281,0.00216446,0.020510157
99,0.255333725,0.539422568,0.002898855,0.000212655,0.002732755,0.000078818,0.176498046,0.002169181,0.020653397
100,0.255144321,0.53983807,0.002944202,0.000215951,0.002774744,0.000080032,0.176033322,0.002173974,0.020795384
101,0.254952181,0.540245187,0.002990382,0.000219307,0.002817517,0.000081269,0.175579197,0.002178842,0.020936118
102,0.254757259,0.54064385,0.003037406,0.000222726,0.002861086,0.000082529,0.175135762,0.002183786,0.021075597
103,0.254559506,0.54103399,0.003085287,0.000226208,0.002905463,0.000083812,0.174703108,0.002188806,0.02121382
104,0.254358875,0.541415534,0.003134036,0.000229753,0.002950661,0.000085119,0.17428133,0.002193905,0.021350786
105,0.254155316,0.541788412,0.003183666,0.000233364,0.002996692,0.00008645,0.173870522,0.002199084,0.021486493
106,0.253948781,0.54215255,0.00323419,0.00023704,0.003043568,0.000087805,0.173470781,0.002204344,0.021620941
107,0.253739219,0.542507872,0.003285619,0.000240783,0.003091301,0.000089185,0.173082207,0.002209687,0.021754127
108,0.253526579,0.542854303,0.003337965,0.000244593,0.003139904,0.000090591,0.172704901,0.002215115,0.021886049
109,0.253310811,0.543191766,0.003391241,0.000248472,0.003189389,0.000092021,0.172338964,0.002220628,0.022016706
110,0.253091864,0.543520184,0.003445459,0.000252421,0.003239768,0.000093478,0.171984502,0.002226229,0.022146096
111,0.252869684,0.543839476,0.00350063,0.00025644,0.003291054,0.00009496,0.17164162,0.002231919,0.022274216
112,0.25264422,0.544149564,0.003556767,0.00026053,0.00334326,0.00009647,0.171310426,0.002237699,0.022401063
113,0.252415418,0.544450365,0.003613882,0.000264693,0.003396397,0.000098006,0.17099103,0.002243572,0.022526637
114,0.252183226,0.544741798,0.003671986,0.000268929,0.003450478,0.000099569,0.170683543,0.002249538,0.022650933
115,0.251947589,0.54502378,0.003731091,0.000273239,0.003505515,0.00010116,0.170388078,0.0022556,0.022773949
116,0.251708452,0.545296226,0.003791208,0.000277624,0.003561521,0.000102779,0.170104749,0.002261759,0.022895682
117,0.251465761,0.545559052,0.003852349,0.000282084,0.003618507,0.000104426,0.169833673,0.002268017,0.02301613
118,0.251219461,0.545812173,0.003914525,0.000286622,0.003676485,0.000106102,0.169574967,0.002274376,0.023135288
119,0.250969497,0.546055501,0.003977747,0.000291238,0.003735469,0.000107807,0.169328752,0.002280836,0.023253154
120,0.250715811,0.546288949,0.004042026,0.000295932,0.003795468,0.000109541,0.169095148,0.002287401,0.023369725
121,0.250458348,0.54651243,0.004107371,0.000300705,0.003856496,0.000111305,0.168874278,0.002294072,0.023484996
122,0.250197051,0.546725854,0.004173795,0.000305559,0.003918564,0.000113099,0.168666266,0.00230085,0.023598964
123,0.249931863,0.546929133,0.004241305,0.000310494,0.003981682,0.000114923,0.168471237,0.002307737,0.023711626
124,0.249662727,0.547122176,0.004309913,0.00031551,0.004045863,0.000116778,0.168289319,0.002314736,0.023822978
125,0.249389586,0.547304894,0.004379628,0.00032061,0.004111117,0.000118663,0.16812064,0.002321848,0.023933015
126,0.249112382,0.547477196,0.004450458,0.000325792,0.004177454,0.00012058,0.16796533,0.002329074,0.024041733
127,0.248831056,0.54763899,0.004522413,0.00033106,0.004244886,0.000122529,0.167823519,0.002336418,0.024149129
128,0.248545552,0.547790185,0.004595501,0.000336412,0.004313423,0.000124509,0.16769534,0.00234388,0.024255197
129,0.248255811,0.547930691,0.004669729,0.000341849,0.004383075,0.000126522,0.167580927,0.002351463,0.024359934
130,0.247961774,0.548060414,0.004745105,0.000347373,0.00445385,0.000128567,0.167480414,0.002359168,0.024463336
131,0.247663383,0.548179263,0.004821636,0.000352984,0.004525759,0.000130644,0.167393935,0.002366998,0.024565396
132,0.247360581,0.548287147,0.004899329,0.000358682,0.004598811,0.000132755,0.167321629,0.002374955,0.024666112
133,0.247053308,0.548383974,0.004978189,0.000364469,0.004673013,0.000134898,0.167263631,0.002383039,0.024765478
134,0.246741507,0.548469652,0.005058223,0.000370344,0.004748375,0.000137075,0.167220081,0.002391255,0.024863489
135,0.24642512,0.548544091,0.005139433,0.000376308,0.004824903,0.000139286,0.167191116,0.002399602,0.02496014
136,0.246104089,0.5486072,0.005221826,0.000382362,0.004902605,0.000141531,0.167176877,0.002408084,0.025055427
137,0.245778355,0.548658889,0.005305404,0.000388506,0.004981487,0.000143809,0.167177503,0.002416703,0.025149344
138,0.245447862,0.548699068,0.00539017,0.00039474,0.005061556,0.000146122,0.167193135,0.00242546,0.025241887
139,0.245112553,0.548727649,0.005476126,0.000401065,0.005142818,0.000148469,0.167223913,0.002434357,0.02533305
140,0.24477237,0.548744543,0.005563274,0.000407481,0.005225277,0.00015085,0.167269978,0.002443397,0.025422828
141,0.244427258,0.548749665,0.005651615,0.000413988,0.005308938,0.000153266,0.167331472,0.002452582,0.025511216
142,0.244077161,0.548742927,0.005741147,0.000420587,0.005393804,0.000155717,0.167408535,0.002461913,0.02559821
143,0.243722023,0.548724247,0.00583187,0.000427277,0.005479878,0.000158202,0.167501308,0.002471393,0.025683802
144,0.243361789,0.54869354,0.005923782,0.000434058,0.005567164,0.000160722,0.167609931,0.002481024,0.02576799
145,0.242996406,0.548650725,0.006016881,0.000440931,0.005655662,0.000163277,0.167734544,0.002490807,0.025850766
146,0.24262582,0.548595722,0.006111161,0.000447896,0.005745374,0.000165867,0.167875288,0.002500746,0.025932127
147,0.242249979,0.548528453,0.006206618,0.000454951,0.005836298,0.000168492,0.1680323,0.002510841,0.026012066
148,0.241868831,0.548448842,0.006303247,0.000462098,0.005928435,0.000171151,0.16820572,0.002521096,0.02609058
149,0.241482325,0.548356816,0.006401041,0.000469335,0.006021783,0.000173846,0.168395682,0.002531511,0.026167662
150,0.241090411,0.548252302,0.00649999,0.000476663,0.006116338,0.000176575,0.168602324,0.00254209,0.026243307
151,0.240693041,0.548135231,0.006600087,0.000484081,0.006212098,0.000179338,0.168825779,0.002552834,0.026317512
152,0.240290167,0.548005537,0.00670132,0.000491588,0.006309058,0.000182136,0.16906618,0.002563745,0.02639027
153,0.239881743,0.547863156,0.006803678,0.000499184,0.006407211,0.000184968,0.169323658,0.002574825,0.026461576
154,0.239467724,0.547708027,0.006907148,0.000506867,0.006506552,0.000187835,0.169598343,0.002586076,0.026531428
155,0.239048067,0.547540093,0.007011717,0.000514639,0.006607072,0.000190735,0.16989036,0.0025975,0.026599818
156,0.238622728,0.547359299,0.007117367,0.000522496,0.006708762,0.000193668,0.170199836,0.0026091,0.026666744
157,0.238191668,0.547165595,0.007224083,0.000530439,0.006811612,0.000196635,0.170526891,0.002620877,0.0267322
158,0.237754848,0.546958934,0.007331846,0.000538466,0.006915612,0.000199634,0.170871645,0.002632832,0.026796183
159,0.23731223,0.546739272,0.007440637,0.000546577,0.007020747,0.000202666,0.171234214,0.002644969,0.026858688
160,0.236863778,0.546506572,0.007550434,0.000554769,0.007127004,0.00020573,0.171614713,0.002657288,0.026919712
161,0.23640946,0.546260797,0.007661215,0.000563041,0.007234368,0.000208826,0.172013249,0.002669792,0.02697925
162,0.235949244,0.546001919,0.007772956,0.000571393,0.007342823,0.000211953,0.17242993,0.002682483,0.027037299
163,0.2354831,0.545729912,0.007885631,0.000579822,0.00745235,0.00021511,0.172864858,0.002695361,0.027093857
164,0.235011,0.545444755,0.007999213,0.000588326,0.007562929,0.000218297,0.173318131,0.00270843,0.027148918
165,0.23453292,0.545146433,0.008113673,0.000596905,0.00767454,0.000221514,0.173789842,0.00272169,0.027202482
166,0.234048838,0.544834937,0.008228981,0.000605555,0.007787162,0.000224759,0.174280081,0.002735143,0.027254545
167,0.233558731,0.544510261,0.008345104,0.000614275,0.007900768,0.000228032,0.174788931,0.002748792,0.027305105
168,0.233062584,0.544172407,0.008462009,0.000623062,0.008015335,0.000231333,0.175316473,0.002762637,0.02735416
169,0.232560379,0.543821383,0.008579661,0.000631915,0.008130836,0.00023466,0.175862778,0.00277668,0.027401708
170,0.232052106,0.543457201,0.008698022,0.00064083,0.008247241,0.000238012,0.176427917,0.002790922,0.027447748
171,0.231537754,0.543079882,0.008817054,0.000649805,0.008364521,0.00024139,0.177011949,0.002805366,0.027492278
172,0.231017316,0.542689452,0.008936717,0.000658838,0.008482644,0.000244791,0.177614932,0.002820011,0.027535298
173,0.230490788,0.542285944,0.009056968,0.000667926,0.008601577,0.000248215,0.178236914,0.002834861,0.027576808
174,0.22995817,0.541869398,0.009177764,0.000677066,0.008721283,0.00025166,0.178877938,0.002849915,0.027616806
175,0.229419463,0.541439862,0.009299059,0.000686254,0.008841728,0.000255126,0.17953804,0.002865175,0.027655295
176,0.228874673,0.540997389,0.009420806,0.000695487,0.008962872,0.000258612,0.180217246,0.002880642,0.027692273
177,0.228323809,0.540542042,0.009542956,0.000704763,0.009084674,0.000262116,0.180915579,0.002896317,0.027727744
178,0.227766882,0.540073891,0.009665459,0.000714077,0.009207095,0.000265638,0.181633051,0.002912201,0.027761707
179,0.227203909,0.539593014,0.009788262,0.000723426,0.009330089,0.000269175,0.182369665,0.002928295,0.027794166
180,0.226634908,0.539099495,0.009911312,0.000732806,0.009453611,0.000272726,0.183125419,0.0029446,0.027825123
181,0.226059902,0.53859343,0.010034554,0.000742214,0.009577615,0.000276291,0.183900299,0.002961116,0.02785458
182,0.225478916,0.538074919,0.01015793,0.000751645,0.009702053,0.000279867,0.184694284,0.002977844,0.027882542
183,0.224891982,0.537544075,0.010281382,0.000761096,0.009826873,0.000283454,0.185507342,0.002994784,0.027909012
184,0.224299132,0.537001016,0.01040485,0.000770562,0.009952024,0.000287049,0.186339434,0.003011938,0.027933994
185,0.223700404,0.536445871,0.010528272,0.000780038,0.010077453,0.000290652,0.18719051,0.003029305,0.027957495
186,0.22309584,0.535878776,0.010651586,0.000789521,0.010203104,0.00029426,0.188060509,0.003046885,0.027979518
187,0.222485484,0.535299878,0.010774727,0.000799005,0.010328921,0.000297872,0.188949361,0.003064679,0.028000072
188,0.221869386,0.534709332,0.010897631,0.000808487,0.010454845,0.000301486,0.189856984,0.003082687,0.028019161
189,0.2212476,0.534107302,0.011020229,0.000817961,0.010580817,0.0003051,0.190783288,0.003100909,0.028036794
190,0.220620182,0.533493961,0.011142454,0.000827422,0.010706775,0.000308713,0.19172817,0.003119344,0.028052978
191,0.219987193,0.532869493,0.011264237,0.000836865,0.010832657,0.000312323,0.192691516,0.003137992,0.028067723
192,0.2193487,0.53223409,0.011385508,0.000846286,0.010958399,0.000315928,0.193673201,0.003156853,0.028081036
193,0.21870477,0.531587953,0.011506195,0.000855679,0.011083934,0.000319526,0.194673088,0.003175927,0.028092927
194,0.218055479,0.530931294,0.011626228,0.000865038,0.011209197,0.000323115,0.19569103,0.003195212,0.028103408
195,0.217400904,0.530264332,0.011745531,0.000874359,0.01133412,0.000326693,0.196726865,0.003214708,0.028112488
196,0.216741126,0.529587299,0.011864033,0.000883635,0.011458634,0.000330258,0.197780422,0.003234414,0.02812018
197,0.216076231,0.528900432,0.011981659,0.000892863,0.011582668,0.000333808,0.198851515,0.003254329,0.028126495
198,0.215406308,0.528203982,0.012098335,0.000902035,0.011706151,0.000337341,0.199939949,0.003274452,0.028131447
199,0.214731453,0.527498205,0.012213985,0.000911146,0.011829013,0.000340854,0.201045514,0.003294782,0.028135048
200,0.214051762,0.526783368,0.012328533,0.000920191,0.011951178,0.000344347,0.202167989,0.003315317,0.028137314
201,0.213367338,0.526059748,0.012441906,0.000929164,0.012072575,0.000347816,0.203307138,0.003336056,0.028138259
202,0.212678286,0.525327631,0.012554025,0.000938059,0.012193129,0.00035126,0.204462716,0.003356997,0.028137897
203,0.211984716,0.52458731,0.012664817,0.000946871,0.012312765,0.000354676,0.205634462,0.003378138,0.028136246
204,0.211286741,0.523839088,0.012774205,0.000955593,0.012431408,0.000358062,0.206822104,0.003399479,0.028133322
205,0.210584478,0.523083276,0.012882114,0.00096422,0.012548982,0.000361416,0.208025357,0.003421015,0.028129143
206,0.209878049,0.522320195,0.012988469,0.000972746,0.012665411,0.000364735,0.209243922,0.003442747,0.028123726
207,0.209167578,0.521550173,0.013093196,0.000981165,0.01278062,0.000368018,0.210477491,0.00346467,0.028117089
208,0.208453192,0.520773545,0.013196221,0.000989472,0.012894532,0.000371263,0.211725739,0.003486783,0.028109254
209,0.207735022,0.519990656,0.013297471,0.000997661,0.013007071,0.000374466,0.212988331,0.003509084,0.028100238
210,0.207013205,0.519201858,0.013396874,0.001005725,0.013118163,0.000377627,0.214264918,0.003531568,0.028090063
211,0.206287876,0.518407507,0.013494358,0.001013661,0.01322773,0.000380742,0.215555141,0.003554235,0.028078749
212,0.205559177,0.517607972,0.013589855,0.001021461,0.013335699,0.000383809,0.216858627,0.003577081,0.028066319
213,0.204827253,0.516803623,0.013683294,0.00102912,0.013441995,0.000386827,0.218174991,0.003600102,0.028052794
214,0.204092248,0.51599484,0.013774609,0.001036634,0.013546544,0.000389794,0.219503837,0.003623296,0.028038198
215,0.203354314,0.515182007,0.013863733,0.001043996,0.013649273,0.000392707,0.220844757,0.00364666,0.028022554
216,0.202613601,0.514365516,0.013950603,0.001051201,0.01375011,0.000395563,0.222197331,0.003670189,0.028005885
217,0.201870264,0.513545762,0.014035156,0.001058244,0.013848985,0.000398362,0.22356113,0.003693881,0.027988216
218,0.201124459,0.512723146,0.014117331,0.001065121,0.013945827,0.000401101,0.224935711,0.003717731,0.027969572
219,0.200376345,0.511898074,0.01419707,0.001071826,0.014040568,0.000403778,0.226320624,0.003741737,0.027949978
220,0.199626083,0.511070956,0.014274316,0.001078353,0.014133141,0.000406392,0.227715405,0.003765894,0.02792946
221,0.198873834,0.510242206,0.014349015,0.0010847,0.014223481,0.000408939,0.229119583,0.003790198,0.027908044
222,0.198119763,0.50941224,0.014421114,0.001090861,0.014311523,0.00041142,0.230532676,0.003814645,0.027885757
223,0.197364035,0.50858148,0.014490565,0.001096831,0.014397207,0.000413831,0.231954194,0.003839231,0.027862626
224,0.196606817,0.507750347,0.014557319,0.001102608,0.01448047,0.000416171,0.233383637,0.003863951,0.027838679
225,0.195848276,0.506919267,0.014621333,0.001108186,0.014561256,0.000418438,0.234820498,0.003888802,0.027813943
226,0.195088581,0.506088667,0.014682564,0.001113561,0.014639509,0.000420632,0.236264261,0.003913779,0.027788447
