"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
243,0.182735105,0.477458159,0.015112052,0.001158871,0.015373116,0.000440622,0.259559592,0.004332401,0.043830081
244,0.181989073,0.476690574,0.015120364,0.001160251,0.015399663,0.000441314,0.261011977,0.004358522,0.043828263
245,0.181244929,0.475931541,0.015125735,0.001161402,0.015423193,0.00044192,0.262460886,0.004384674,0.04382572
246,0.180502822,0.475181406,0.015128182,0.001162326,0.015443707,0.000442438,0.263905771,0.004410853,0.043822496
247,0.179762895,0.474440509,0.015127726,0.001163023,0.015461208,0.000442869,0.265346083,0.004437052,0.043818634
248,0.17902529,0.473709181,0.01512439,0.001163495,0.015475702,0.000443214,0.266781283,0.004463268,0.043814179
249,0.178290145,0.472987746,0.0151182,0.001163742,0.015487197,0.000443472,0.268210832,0.004489494,0.043809172
250,0.177557598,0.472276522,0.015109184,0.001163766,0.015495707,0.000443645,0.269634197,0.004515725,0.043803656
251,0.176827779,0.471575816,0.015097375,0.00116357,0.015501245,0.000443732,0.271050851,0.004541958,0.043797674
252,0.17610082,0.470885928,0.015082804,0.001163154,0.01550383,0.000443735,0.272460275,0.004568186,0.043791268
253,0.175376848,0.47020715,0.015065508,0.001162521,0.015503483,0.000443653,0.273861952,0.004594405,0.04378448
254,0.174655985,0.469539763,0.015045526,0.001161674,0.015500225,0.000443488,0.275255378,0.00462061,0.043777352
255,0.173938352,0.468884043,0.015022897,0.001160614,0.015494084,0.00044324,0.276640051,0.004646796,0.043769924
256,0.173224065,0.468240252,0.014997664,0.001159345,0.015485088,0.000442911,0.27801548,0.004672958,0.043762237
257,0.172513238,0.467608647,0.014969872,0.001157869,0.015473267,0.000442501,0.279381183,0.004699092,0.043754331
258,0.17180598,0.466989473,0.014939567,0.001156189,0.015458656,0.000442012,0.280736685,0.004725193,0.043746247
259,0.171102397,0.466382965,0.014906797,0.001154309,0.015441289,0.000441443,0.28208152,0.004751256,0.043738023
260,0.170402592,0.465789351,0.014871613,0.001152232,0.015421206,0.000440798,0.283415234,0.004777277,0.043729698
261,0.169706664,0.465208846,0.014834066,0.001149962,0.015398445,0.000440076,0.284737381,0.004803251,0.04372131
262,0.169014707,0.464641657,0.014794209,0.001147501,0.015373051,0.000439279,0.286047526,0.004829174,0.043712897
263,0.168326813,0.464087981,0.014752096,0.001144855,0.015345066,0.000438408,0.287345244,0.004855042,0.043704494
264,0.167643069,0.463548005,0.014707783,0.001142026,0.015314538,0.000437466,0.288630123,0.00488085,0.04369614
265,0.166963559,0.463021904,0.014661327,0.001139019,0.015281514,0.000436452,0.289901761,0.004906595,0.043687868
266,0.166288364,0.462509845,0.014612786,0.001135838,0.015246044,0.00043537,0.291159766,0.004932272,0.043679714
267,0.165617559,0.462011985,0.014562219,0.001132487,0.01520818,0.000434219,0.292403759,0.004957878,0.043671713
268,0.164951217,0.46152847,0.014509686,0.001128971,0.015167973,0.000433003,0.293633375,0.004983408,0.043663897
269,0.164289406,0.461059436,0.014455247,0.001125293,0.01512548,0.000431722,0.294848258,0.00500886,0.043656299
270,0.163632192,0.46060501,0.014398963,0.001121459,0.015080754,0.000430377,0.296048066,0.005034228,0.043648951
271,0.162979636,0.460165307,0.014340896,0.001117472,0.015033853,0.000428972,0.29723247,0.00505951,0.043641884
272,0.162331795,0.459740434,0.014281109,0.001113338,0.014984834,0.000427507,0.298401152,0.005084703,0.043635129
273,0.161688723,0.459330487,0.014219662,0.001109062,0.014933756,0.000425985,0.299553808,0.005109802,0.043628715
274,0.16105047,0.458935553,0.01415662,0.001104647,0.01488068,0.000424406,0.300690147,0.005134806,0.043622672
275,0.160417083,0.45855571,0.014092045,0.001100098,0.014825664,0.000422773,0.301809891,0.00515971,0.043617026
276,0.159788605,0.458191025,0.014026,0.001095421,0.014768771,0.000421087,0.302912774,0.005184511,0.043611806
277,0.159165075,0.457841556,0.013958547,0.001090621,0.014710061,0.000419351,0.303998544,0.005209208,0.043607038
278,0.15854653,0.457507351,0.013889749,0.001085701,0.014649597,0.000417566,0.305066962,0.005233796,0.043602748
279,0.157933002,0.457188451,0.01381967,0.001080666,0.014587442,0.000415734,0.306117802,0.005258273,0.04359896
280,0.157324521,0.456884887,0.01374837,0.001075523,0.014523657,0.000413856,0.30715085,0.005282637,0.043595698
281,0.156721113,0.456596679,0.013675913,0.001070274,0.014458306,0.000411936,0.308165907,0.005306886,0.043592987
282,0.1561228,0.456323843,0.013602358,0.001064926,0.014391451,0.000409973,0.309162786,0.005331016,0.043590847
283,0.155529603,0.456066381,0.013527768,0.001059482,0.014323156,0.000407971,0.310141313,0.005355026,0.043589301
284,0.154941538,0.45582429,0.013452202,0.001053948,0.014253483,0.000405931,0.311101327,0.005378913,0.043588369
285,0.154358618,0.455597558,0.013375719,0.001048329,0.014182495,0.000403854,0.312042679,0.005402676,0.043588072
286,0.153780854,0.455386167,0.01329838,0.001042628,0.014110254,0.000401744,0.312965232,0.005426312,0.043588429
287,0.153208254,0.455190087,0.013220242,0.001036851,0.014036823,0.000399601,0.313868865,0.005449819,0.043589458
288,0.152640824,0.455009283,0.013141362,0.001031002,0.013962262,0.000397427,0.314753466,0.005473197,0.043591177
289,0.152078564,0.454843714,0.013061797,0.001025086,0.013886634,0.000395224,0.315618935,0.005496443,0.043593603
290,0.151521476,0.454693329,0.012981603,0.001019107,0.013809998,0.000392994,0.316465187,0.005519555,0.043596752
291,0.150969555,0.454558071,0.012900834,0.001013069,0.013732415,0.000390738,0.317292145,0.005542533,0.043600639
292,0.150422798,0.454437876,0.012819543,0.001006978,0.013653944,0.000388458,0.318099748,0.005565375,0.04360528
293,0.149881195,0.454332676,0.012737784,0.001000836,0.013574644,0.000386156,0.318887942,0.00558808,0.043610687
294,0.149344737,0.454242392,0.012655608,0.000994649,0.013494572,0.000383834,0.319656688,0.005610646,0.043616875
295,0.148813411,0.454166942,0.012573065,0.000988421,0.013413785,0.000381493,0.320405955,0.005633073,0.043623855
296,0.148287203,0.454106238,0.012490205,0.000982155,0.01333234,0.000379134,0.321135725,0.00565536,0.04363164
297,0.147766097,0.454060185,0.012407075,0.000975855,0.013250292,0.00037676,0.32184599,0.005677505,0.043640241
298,0.147250073,0.454028683,0.012323724,0.000969526,0.013167694,0.000374372,0.322536752,0.005699509,0.043649668
299,0.146739111,0.454011627,0.012240196,0.000963172,0.013084601,0.000371971,0.323208022,0.00572137,0.043659931
300,0.146233189,0.454008907,0.012156537,0.000956795,0.013001064,0.000369558,0.323859824,0.005743088,0.043671038
301,0.145732283,0.454020408,0.012072789,0.0009504,0.012917134,0.000367136,0.324492188,0.005764662,0.043683
302,0.145236367,0.454046009,0.011988996,0.00094399,0.012832862,0.000364706,0.325105156,0.005786092,0.043695823
303,0.144745412,0.454085587,0.011905198,0.000937568,0.012748296,0.000362268,0.325698777,0.005807378,0.043709515
304,0.144259392,0.454139012,0.011821435,0.000931139,0.012663485,0.000359825,0.326273111,0.005828519,0.043724082
305,0.143778274,0.454206153,0.011737746,0.000924704,0.012578474,0.000357378,0.326828224,0.005849515,0.043739531
306,0.143302027,0.454286872,0.011654167,0.000918269,0.01249331,0.000354928,0.327364194,0.005870366,0.043755868
307,0.142830618,0.45438103,0.011570736,0.000911834,0.012408036,0.000352476,0.327881102,0.005891072,0.043773096
308,0.142364012,0.454488482,0.011487487,0.000905404,0.012322696,0.000350023,0.32837904,0.005911633,0.043791221
309,0.141902174,0.454609082,0.011404454,0.000898982,0.012237332,0.000347571,0.328858109,0.005932049,0.043810247
310,0.141445068,0.45474268,0.011321669,0.000892569,0.012151984,0.000345121,0.329318412,0.005952321,0.043830177
311,0.140992654,0.454889123,0.011239163,0.00088617,0.012066691,0.000342674,0.329760064,0.005972447,0.043851014
312,0.140544895,0.455048255,0.011156967,0.000879786,0.011981492,0.00034023,0.330183183,0.00599243,0.043872761
313,0.140101751,0.455219918,0.011075111,0.00087342,0.011896425,0.000337792,0.330587896,0.006012269,0.043895419
314,0.139663181,0.455403951,0.01099362,0.000867075,0.011811524,0.000335359,0.330974336,0.006031964,0.04391899
315,0.139229143,0.455600192,0.010912523,0.000860752,0.011726824,0.000332934,0.331342639,0.006051517,0.043943476
316,0.138799597,0.455808475,0.010831845,0.000854455,0.011642359,0.000330516,0.33169295,0.006070926,0.043968876
317,0.138374498,0.456028634,0.01075161,0.000848185,0.011558162,0.000328107,0.332025418,0.006090194,0.043995192
318,0.137953804,0.456260501,0.010671842,0.000841944,0.011474262,0.000325707,0.332340196,0.006109321,0.044022422
319,0.137537471,0.456503905,0.010592563,0.000835734,0.011390691,0.000323318,0.332637443,0.006128307,0.044050568
320,0.137125454,0.456758676,0.010513795,0.000829558,0.011307476,0.00032094,0.332917323,0.006147152,0.044079627
321,0.136717707,0.457024639,0.010435557,0.000823417,0.011224645,0.000318574,0.333180004,0.006165859,0.044109598
322,0.136314186,0.457301622,0.010357868,0.000817313,0.011142226,0.000316221,0.333425657,0.006184427,0.04414048
323,0.135914844,0.45758945,0.010280748,0.000811247,0.011060242,0.000313881,0.333654459,0.006202858,0.044172272
324,0.135519636,0.457887946,0.010204213,0.000805221,0.010978719,0.000311555,0.333866589,0.006221152,0.04420497
325,0.135128515,0.458196934,0.010128279,0.000799237,0.010897679,0.000309244,0.334062229,0.00623931,0.044238572
326,0.134741435,0.458516238,0.010052963,0.000793296,0.010817145,0.000306948,0.334241567,0.006257333,0.044273076
327,0.134358347,0.45884568,0.009978278,0.000787399,0.010737138,0.000304668,0.33440479,0.006275222,0.044308478
328,0.133979206,0.459185081,0.009904239,0.000781547,0.010657677,0.000302405,0.334552091,0.006292978,0.044344774
329,0.133603964,0.459534265,0.009830858,0.000775743,0.010578783,0.000300158,0.334683665,0.006310603,0.044381962
330,0.133232573,0.459893051,0.009758147,0.000769987,0.010500472,0.000297929,0.334799709,0.006328096,0.044420037
331,0.132864987,0.460261262,0.009686117,0.00076428,0.010422763,0.000295717,0.33490042,0.00634546,0.044458995
332,0.132501157,0.460638719,0.009614779,0.000758622,0.010345671,0.000293524,0.334986001,0.006362695,0.044498831
333,0.132141037,0.461025245,0.009544143,0.000753016,0.010269211,0.00029135,0.335056654,0.006379802,0.044539542
334,0.131784578,0.461420661,0.009474217,0.000747462,0.010193399,0.000289195,0.335112584,0.006396783,0.044581121
335,0.131431734,0.461824789,0.00940501,0.000741961,0.010118247,0.000287059,0.335153997,0.006413639,0.044623564
336,0.131082456,0.462237452,0.009336529,0.000736513,0.010043769,0.000284943,0.3351811,0.006430371,0.044666867
337,0.130736699,0.462658474,0.009268782,0.000731119,0.009969976,0.000282847,0.335194101,0.00644698,0.044711022
338,0.130394414,0.463087678,0.009201774,0.00072578,0.00989688,0.000280771,0.335193211,0.006463467,0.044756025
339,0.130055555,0.463524889,0.009135511,0.000720497,0.00982449,0.000278716,0.335178638,0.006479834,0.04480187
340,0.129720075,0.463969931,0.009069998,0.00071527,0.009752817,0.000276683,0.335150594,0.006496082,0.04484855
341,0.129387928,0.464422631,0.009005241,0.000710099,0.009681869,0.00027467,0.33510929,0.006512212,0.04489606
342,0.129059067,0.464882815,0.008941241,0.000704986,0.009611654,0.000272678,0.335054939,0.006528225,0.044944394
343,0.128733446,0.465350311,0.008878005,0.00069993,0.009542181,0.000270709,0.334987752,0.006544123,0.044993544
344,0.128411019,0.465824948,0.008815533,0.000694931,0.009473455,0.00026876,0.334907942,0.006559907,0.045043505
345,0.12809174,0.466306554,0.008753829,0.000689991,0.009405483,0.000266834,0.33481572,0.006575578,0.04509427
346,0.127775565,0.466794961,0.008692894,0.000685109,0.009338271,0.00026493,0.334711299,0.006591138,0.045145832
347,0.127462448,0.467290001,0.00863273,0.000680286,0.009271824,0.000263048,0.334594891,0.006606588,0.045198183
348,0.127152345,0.467791506,0.008573339,0.000675522,0.009206145,0.000261188,0.334466708,0.006621929,0.045251317
349,0.126845211,0.46829931,0.00851472,0.000670817,0.00914124,0.000259351,0.334326961,0.006637163,0.045305227
350,0.126541002,0.468813249,0.008456875,0.00066617,0.009077111,0.000257536,0.33417586,0.00665229,0.045359906
351,0.126239674,0.469333159,0.008399803,0.000661584,0.009013762,0.000255743,0.334013616,0.006667313,0.045415346
352,0.125941185,0.469858879,0.008343504,0.000657056,0.008951194,0.000253973,0.333840438,0.006682232,0.045471539
353,0.12564549,0.470390247,0.008287976,0.000652588,0.00888941,0.000252226,0.333656534,0.00669705,0.045528479
354,0.125352548,0.470927104,0.00823322,0.000648179,0.008828411,0.000250501,0.333462114,0.006711766,0.045586158
355,0.125062316,0.471469292,0.008179233,0.00064383,0.008768198,0.000248799,0.333257382,0.006726383,0.045644567
356,0.124774752,0.472016655,0.008126014,0.00063954,0.008708772,0.00024712,0.333042546,0.006740902,0.0457037
357,0.124489815,0.472569037,0.00807356,0.000635309,0.008650133,0.000245463,0.33281781,0.006755324,0.045763548
358,0.124207464,0.473126285,0.008021871,0.000631137,0.008592282,0.000243828,0.332583378,0.006769651,0.045824104
359,0.123927658,0.473688247,0.007970943,0.000627024,0.008535217,0.000242217,0.332339451,0.006783883,0.04588536
360,0.123650357,0.474254772,0.007920773,0.000622971,0.008478937,0.000240627,0.332086232,0.006798023,0.045947308
