"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
77.,0.258872436,0.545420831,0.002108016,0.000155205,0.002000981,0.000057657,0.189304246,0.002080629,0.
78.,0.258731259,0.546172263,0.002138716,0.000157427,0.002029208,0.000058474,0.188628526,0.002084127,0.
79.,0.258588196,0.546915141,0.002170024,0.000159693,0.002058,0.000059307,0.187961962,0.002087676,0.
80.,0.258443212,0.547649421,0.00220195,0.000162005,0.002087368,0.000060157,0.187304612,0.002091276,0.
81.,0.25829627,0.548375058,0.002234504,0.000164362,0.002117321,0.000061023,0.186656534,0.002094928,0.
82.,0.258147334,0.549092007,0.002267698,0.000166766,0.002147869,0.000061907,0.186017787,0.002098633,0.
83.,0.257996365,0.54980022,0.002301541,0.000169217,0.002179024,0.000062808,0.185388433,0.002102392,0.
84.,0.257843324,0.550499649,0.002336046,0.000171716,0.002210795,0.000063727,0.184768535,0.002106207,0.
85.,0.257688175,0.551190243,0.002371224,0.000174265,0.002243193,0.000064665,0.184158158,0.002110077,0.
86.,0.257530875,0.551871951,0.002407086,0.000176863,0.00227623,0.00006562,0.183557368,0.002114006,0.
87.,0.257371387,0.552544721,0.002443643,0.000179513,0.002309916,0.000066595,0.182966233,0.002117992,0.
88.,0.257209668,0.553208497,0.002480908,0.000182214,0.002344263,0.000067588,0.182384823,0.002122039,0.
89.,0.257045679,0.553863225,0.002518891,0.000184967,0.00237928,0.000068601,0.18181321,0.002126146,0.
90.,0.256879376,0.554508847,0.002557606,0.000187774,0.002414981,0.000069634,0.181251467,0.002130316,0.
91.,0.256710718,0.555145304,0.002597063,0.000190635,0.002451377,0.000070686,0.180699668,0.002134548,0.
92.,0.256539661,0.555772537,0.002637275,0.000193552,0.002488479,0.00007176,0.180157891,0.002138846,0.
93.,0.256366162,0.556390484,0.002678254,0.000196524,0.002526299,0.000072853,0.179626215,0.002143209,0.
94.,0.256190176,0.556999083,0.002720013,0.000199554,0.002564849,0.000073968,0.179104719,0.002147639,0.
95.,0.256011659,0.557598268,0.002762563,0.000202641,0.002604141,0.000075105,0.178593486,0.002152137,0.
96.,0.255830565,0.558187974,0.002805918,0.000205787,0.002644187,0.000076263,0.1780926,0.002156705,0.
97.,0.255646848,0.558768135,0.00285009,0.000208994,0.002684999,0.000077443,0.177602147,0.002161343,0.
98.,0.255460462,0.55933868,0.002895091,0.00021226,0.002726591,0.000078646,0.177122215,0.002166054,0.
99.,0.255271358,0.559899541,0.002940934,0.000215589,0.002768974,0.000079872,0.176652893,0.002170839,0.
100.,0.25507949,0.560450645,0.002987633,0.000218981,0.00281216,0.000081121,0.176194272,0.002175699,0.
101.,0.254884808,0.56099192,0.003035199,0.000222436,0.002856164,0.000082393,0.175746446,0.002180635,0.
102.,0.254687263,0.56152329,0.003083645,0.000225955,0.002900996,0.00008369,0.175309511,0.002185649,0.
103.,0.254486807,0.562044681,0.003132985,0.000229541,0.002946671,0.000085011,0.174883562,0.002190742,0.
104.,0.254283387,0.562556015,0.003183232,0.000233193,0.0029932,0.000086356,0.1744687,0.002195916,0.
105.,0.254076954,0.563057214,0.003234397,0.000236912,0.003040598,0.000087727,0.174065025,0.002201173,0.
106.,0.253867456,0.563548197,0.003286495,0.000240701,0.003088876,0.000089123,0.173672639,0.002206513,0.
