"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
80.,0.082302832,0.725081274,0.002127358,0.000155864,0.002001335,0.000057724,0.186194545,0.002079067,0.
81.,0.09886833,0.709101556,0.002161092,0.00015834,0.002032826,0.000058638,0.185536638,0.002082581,0.
82.,0.118765316,0.689779729,0.002195147,0.000160851,0.002064838,0.000059567,0.184888402,0.00208615,0.
83.,0.142663566,0.666446079,0.00222946,0.000163395,0.002097336,0.000060511,0.184249878,0.002089776,0.
84.,0.170856456,0.638807325,0.002263946,0.000165968,0.002130279,0.000061468,0.183621101,0.002093458,0.
85.,0.201591631,0.608615895,0.002298559,0.000168563,0.002163622,0.000062437,0.183002094,0.002097199,0.
86.,0.23785207,0.572888934,0.002333211,0.000171178,0.002197317,0.000063416,0.182392875,0.002100998,0.
87.,0.280630645,0.53063377,0.002367765,0.000173807,0.002231306,0.000064404,0.181793448,0.002104856,0.
88.,0.32063729,0.491140724,0.002402052,0.000176441,0.002265513,0.000065398,0.181203808,0.002108774,0.
89.,0.312986359,0.49929438,0.002437168,0.000179083,0.002299927,0.000066397,0.180623935,0.00211275,0.
90.,0.305515364,0.507256606,0.002473552,0.000181755,0.002334709,0.000067402,0.180053826,0.002116786,0.
91.,0.298220106,0.51503155,0.00251107,0.000184474,0.002369991,0.000068417,0.179493509,0.002120883,0.
92.,0.283962083,0.529757642,0.00254964,0.00018725,0.002405869,0.000069445,0.17894303,0.002125041,0.
93.,0.239273343,0.574901832,0.002590054,0.000190095,0.002442466,0.000070492,0.178402457,0.002129262,0.
94.,0.201616665,0.613000915,0.002632397,0.000193033,0.002479991,0.000071561,0.17787189,0.002133547,0.
95.,0.169885776,0.645161174,0.002676372,0.000196074,0.00251858,0.000072661,0.177351464,0.002137899,0.
96.,0.151263502,0.664199739,0.002721778,0.000199223,0.002558312,0.000073794,0.176841333,0.00214232,0.
97.,0.179125643,0.636741941,0.00276736,0.000202469,0.002599155,0.000074963,0.176341657,0.002146811,0.
98.,0.212115974,0.604144638,0.00281259,0.000205781,0.0026409,0.000076166,0.175852574,0.002151375,0.
99.,0.251177884,0.565464566,0.002857471,0.000209135,0.002683352,0.000077398,0.175374179,0.002156014,0.
100.,0.280843452,0.536169862,0.002901922,0.000212512,0.002726341,0.000078651,0.174906532,0.002160728,0.
101.,0.238016909,0.579354084,0.002948136,0.000215914,0.002769851,0.000079921,0.174449666,0.002165518,0.
102.,0.201719833,0.615994591,0.002996769,0.000219385,0.002814185,0.000081207,0.174003646,0.002170385,0.
103.,0.170957037,0.647086605,0.003047412,0.000222951,0.002859563,0.000082516,0.173568586,0.00217533,0.
104.,0.15280121,0.66555741,0.003099791,0.000226625,0.002906119,0.000083855,0.173144634,0.002180356,0.
105.,0.179762312,0.638898307,0.003152478,0.000230401,0.002953854,0.000085229,0.172731955,0.002185465,0.
106.,0.211476363,0.607473978,0.003204865,0.000234248,0.003002558,0.000086636,0.172330693,0.002190659,0.
107.,0.248780719,0.570447198,0.003256946,0.000238142,0.003052035,0.000088072,0.171940949,0.002195939,0.
108.,0.282005454,0.53748812,0.003308625,0.000242063,0.003102111,0.00008953,0.17156279,0.002201307,0.
109.,0.26666038,0.553085338,0.003361522,0.000246008,0.003152727,0.000091006,0.171196256,0.002206762,0.
110.,0.252147284,0.56783616,0.003416267,0.000250008,0.003204079,0.000092497,0.170841397,0.002212307,0.
111.,0.238421191,0.581785458,0.003472681,0.000254083,0.003256333,0.000094009,0.170498303,0.002217942,0.
112.,0.222215426,0.598199775,0.00353065,0.000258246,0.003309603,0.000095546,0.170167086,0.002223669,0.
113.,0.19283608,0.627772295,0.003590626,0.00026251,0.003364006,0.000097111,0.169847882,0.002229491,0.
114.,0.167339516,0.653446288,0.003652634,0.00026689,0.0034197,0.000098712,0.169540852,0.002235408,0.
115.,0.145212856,0.67573453,0.003716468,0.000271396,0.003476791,0.000100351,0.169246184,0.002241425,0.
116.,0.132151868,0.68894112,0.003781988,0.000276028,0.00353534,0.000102033,0.16896408,0.002247543,0.
117.,0.153635934,0.667587781,0.003847925,0.000280778,0.003595309,0.000103761,0.168694747,0.002253766,0.
118.,0.178608428,0.642731744,0.003913748,0.000285613,0.003656477,0.00010553,0.168438365,0.002260095,0.
119.,0.207635245,0.613807184,0.003979477,0.00029051,0.003718643,0.000107335,0.168195072,0.002266533,0.
120.,0.227314859,0.594215787,0.00404505,0.000295449,0.003781635,0.00010917,0.167964968,0.002273081,0.
121.,0.186324894,0.635277257,0.004113054,0.000300437,0.003845461,0.000111028,0.167748128,0.00227974,0.
122.,0.152724993,0.668930738,0.004184159,0.000305525,0.003910491,0.000112913,0.167544668,0.002286512,0.
123.,0.125183233,0.696508241,0.004257806,0.000310745,0.003976982,0.000114831,0.167354763,0.002293399,0.
124.,0.104086135,0.717623232,0.004333623,0.000316108,0.004045081,0.000116791,0.167178626,0.002300404,0.
125.,0.093025316,0.728684329,0.004411075,0.000321617,0.004114843,0.000118798,0.167016493,0.00230753,0.
126.,0.083139105,0.738553158,0.004489993,0.000327262,0.004186249,0.000120855,0.166868598,0.00231478,0.
127.,0.074302898,0.747354092,0.004570399,0.000333038,0.00425928,0.000122963,0.166735173,0.002322157,0.
128.,0.0697631,0.7518405,0.004652307,0.00033894,0.004333923,0.00012512,0.166616446,0.002329665,0.
129.,0.084447901,0.737084833,0.004734921,0.00034496,0.004410118,0.000127326,0.166512636,0.002337305,0.
130.,0.102219873,0.719224904,0.00481786,0.000351074,0.004487692,0.000129577,0.166423939,0.002345081,0.
131.,0.123727546,0.697612253,0.00490108,0.000357264,0.004566479,0.000131867,0.166350516,0.002352994,0.
