 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 119.000000000, .207635245, .613807184, .003979477, .000290510, .003718643, .000107335, .168195072, .002266533, .000000000
 120.000000000, .227314859, .594215787, .004045050, .000295449, .003781635, .000109170, .167964968, .002273081, .000000000
 121.000000000, .186324894, .635277257, .004113054, .000300437, .003845461, .000111028, .167748128, .002279740, .000000000
 122.000000000, .152724993, .668930738, .004184159, .000305525, .003910491, .000112913, .167544668, .002286512, .000000000
 123.000000000, .125183233, .696508241, .004257806, .000310745, .003976982, .000114831, .167354763, .002293399, .000000000
 124.000000000, .104086135, .717623232, .004333623, .000316108, .004045081, .000116791, .167178626, .002300404, .000000000
 125.000000000, .093025316, .728684329, .004411075, .000321617, .004114843, .000118798, .167016493, .002307530, .000000000
 126.000000000, .083139105, .738553158, .004489993, .000327262, .004186249, .000120855, .166868598, .002314780, .000000000
 127.000000000, .074302898, .747354092, .004570399, .000333038, .004259280, .000122963, .166735173, .002322157, .000000000
 128.000000000, .069763100, .751840500, .004652307, .000338940, .004333923, .000125120, .166616446, .002329665, .000000000
 129.000000000, .084447901, .737084833, .004734921, .000344960, .004410118, .000127326, .166512636, .002337305, .000000000
 130.000000000, .102219873, .719224904, .004817860, .000351074, .004487692, .000129577, .166423939, .002345081, .000000000
 131.000000000, .123727546, .697612253, .004901080, .000357264, .004566479, .000131867, .166350516, .002352994, .000000000
 132.000000000, .148255394, .672962572, .004984454, .000363513, .004646330, .000134192, .166292498, .002361047, .000000000
 133.000000000, .168975133, .652103984, .005068190, .000369812, .004727112, .000136545, .166249984, .002369240, .000000000
 134.000000000, .192585267, .628337960, .005152317, .000376154, .004808751, .000138922, .166223055, .002377575, .000000000
 135.000000000, .219488374, .601262118, .005236664, .000382536, .004891161, .000141319, .166211775, .002386052, .000000000
 136.000000000, .236385059, .584176116, .005321034, .000388948, .004974244, .000143735, .166216190, .002394673, .000000000
 137.000000000, .193684035, .626667832, .005408680, .000395409, .005058099, .000146166, .166236339, .002403439, .000000000
 138.000000000, .158694310, .661426781, .005500358, .000401993, .005143265, .000148620, .166272322, .002412351, .000000000
 139.000000000, .130023906, .689845135, .005595256, .000408738, .005230107, .000151111, .166324334, .002421412, .000000000
 140.000000000, .108242467, .711353313, .005692828, .000415663, .005318832, .000153650, .166392621, .002430626, .000000000
 141.000000000, .097661154, .721640602, .005792267, .000422766, .005409512, .000156246, .166477457, .002439996, .000000000
 142.000000000, .088112795, .730874205, .005893308, .000430033, .005502108, .000158903, .166579122, .002449526, .000000000
 143.000000000, .079496723, .739154544, .005995975, .000437454, .005596582, .000161619, .166697882, .002459220, .000000000
 144.000000000, .074283321, .744011003, .006100278, .000445022, .005692902, .000164395, .166833998, .002469081, .000000000
 145.000000000, .083032033, .734884757, .006205434, .000452724, .005790994, .000167227, .166987718, .002479112, .000000000
 146.000000000, .092807701, .724711248, .006311139, .000460537, .005890680, .000170112, .167159265, .002489317, .000000000
 147.000000000, .103730544, .713370189, .006417449, .000468443, .005991805, .000173044, .167348828, .002499698, .000000000
 148.000000000, .112523535, .704138591, .006524361, .000476430, .006094245, .000176018, .167556565, .002510256, .000000000
 149.000000000, .105408098, .710793873, .006632938, .000484498, .006197957, .000179027, .167782616, .002520994, .000000000
 150.000000000, .098740335, .716979265, .006743558, .000492666, .006303063, .000182073, .168027126, .002531914, .000000000
 151.000000000, .092492221, .722722657, .006856076, .000500947, .006409660, .000185156, .168290264, .002543018, .000000000
 152.000000000, .087332140, .727355508, .006970391, .000509350, .006517811, .000188281, .168572210, .002554309, .000000000
 153.000000000, .085833556, .728304443, .007086193, .000517876, .006627539, .000191449, .168873154, .002565790, .000000000
 154.000000000, .084358333, .729207551, .007203363, .000526521, .006738822, .000194661, .169193286, .002577463, .000000000
 155.000000000, .082906122, .730065016, .007321906, .000535280, .006851637, .000197917, .169532791, .002589330, .000000000
 156.000000000, .081796806, .730556794, .007441820, .000544153, .006965967, .000201218, .169891846, .002601395, .000000000
 157.000000000, .082302078, .729411173, .007562978, .000553135, .007081786, .000204562, .170270627, .002613660, .000000000
 158.000000000, .082807849, .728242169, .007685326, .000562223, .007199055, .000207949, .170669301, .002626127, .000000000
 159.000000000, .083314059, .727049722, .007808863, .000571412, .007317741, .000211377, .171088027, .002638799, .000000000
 160.000000000, .081813631, .727840803, .007933577, .000580699, .007437811, .000214844, .171526957, .002651678, .000000000
 161.000000000, .071294406, .737626664, .008060201, .000590090, .007559285, .000218351, .171986238, .002664766, .000000000
 162.000000000, .062126609, .746036654, .008188866, .000599598, .007682277, .000221898, .172466031, .002678067, .000000000
 163.000000000, .054136857, .753244129, .008319341, .000609233, .007806858, .000225488, .172966514, .002691581, .000000000
 164.000000000, .049732664, .756841524, .008451453, .000618995, .007933054, .000229124, .173487874, .002705313, .000000000
 165.000000000, .060007182, .745736831, .008583952, .000628874, .008060796, .000232806, .174030296, .002719265, .000000000
 166.000000000, .072400111, .732491089, .008716228, .000638836, .008189833, .000236530, .174593933, .002733439, .000000000
 167.000000000, .087347690, .716668346, .008848170, .000648855, .008319924, .000240290, .175178888, .002747837, .000000000
 168.000000000, .098601183, .704517746, .008979570, .000658906, .008450837, .000244079, .175785220, .002762461, .000000000
 169.000000000, .080891687, .721305568, .009113086, .000668990, .008582519, .000247888, .176412950, .002777311, .000000000
 170.000000000, .066361882, .734888013, .009249400, .000679159, .008715307, .000251719, .177062131, .002792388, .000000000
 171.000000000, .054441264, .745835855, .009387879, .000689439, .008849419, .000255578, .177732870, .002807695, .000000000
 172.000000000, .045862309, .753416808, .009528075, .000699840, .008984956, .000259473, .178425305, .002823234, .000000000
