 t   , NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
 87.000000000, .257371387, .552544721, .002443643, .000179513, .002309916, .000066595, .182966233, .002117992, .000000000
 88.000000000, .257209668, .553208497, .002480908, .000182214, .002344263, .000067588, .182384823, .002122039, .000000000
 89.000000000, .257045679, .553863225, .002518891, .000184967, .002379280, .000068601, .181813210, .002126146, .000000000
 90.000000000, .256879376, .554508847, .002557606, .000187774, .002414981, .000069634, .181251467, .002130316, .000000000
 91.000000000, .256710718, .555145304, .002597063, .000190635, .002451377, .000070686, .180699668, .002134548, .000000000
 92.000000000, .256539661, .555772537, .002637275, .000193552, .002488479, .000071760, .180157891, .002138846, .000000000
 93.000000000, .256366162, .556390484, .002678254, .000196524, .002526299, .000072853, .179626215, .002143209, .000000000
 94.000000000, .256190176, .556999083, .002720013, .000199554, .002564849, .000073968, .179104719, .002147639, .000000000
 95.000000000, .256011659, .557598268, .002762563, .000202641, .002604141, .000075105, .178593486, .002152137, .000000000
 96.000000000, .255830565, .558187974, .002805918, .000205787, .002644187, .000076263, .178092600, .002156705, .000000000
 97.000000000, .255646848, .558768135, .002850090, .000208994, .002684999, .000077443, .177602147, .002161343, .000000000
 98.000000000, .255460462, .559338680, .002895091, .000212260, .002726591, .000078646, .177122215, .002166054, .000000000
 99.000000000, .255271358, .559899541, .002940934, .000215589, .002768974, .000079872, .176652893, .002170839, .000000000
 100.000000000, .255079490, .560450645, .002987633, .000218981, .002812160, .000081121, .176194272, .002175699, .000000000
 101.000000000, .254884808, .560991920, .003035199, .000222436, .002856164, .000082393, .175746446, .002180635, .000000000
 102.000000000, .254687263, .561523290, .003083645, .000225955, .002900996, .000083690, .175309511, .002185649, .000000000
 103.000000000, .254486807, .562044681, .003132985, .000229541, .002946671, .000085011, .174883562, .002190742, .000000000
 104.000000000, .254283387, .562556015, .003183232, .000233193, .002993200, .000086356, .174468700, .002195916, .000000000
 105.000000000, .254076954, .563057214, .003234397, .000236912, .003040598, .000087727, .174065025, .002201173, .000000000
 106.000000000, .253867456, .563548197, .003286495, .000240701, .003088876, .000089123, .173672639, .002206513, .000000000
 107.000000000, .253654841, .564028882, .003339538, .000244558, .003138048, .000090545, .173291648, .002211939, .000000000
 108.000000000, .253439057, .564499188, .003393539, .000248487, .003188128, .000091993, .172922158, .002217451, .000000000
 109.000000000, .253220049, .564959030, .003448510, .000252486, .003239127, .000093467, .172564277, .002223052, .000000000
 110.000000000, .252997765, .565408323, .003504465, .000256559, .003291060, .000094969, .172218115, .002228744, .000000000
 111.000000000, .252772151, .565846981, .003561416, .000260705, .003343939, .000096498, .171883784, .002234527, .000000000
 112.000000000, .252543150, .566274914, .003619376, .000264925, .003397777, .000098054, .171561399, .002240403, .000000000
 113.000000000, .252310709, .566692035, .003678358, .000269221, .003452588, .000099639, .171251075, .002246375, .000000000
 114.000000000, .252074771, .567098253, .003738373, .000273593, .003508384, .000101252, .170952930, .002252444, .000000000
 115.000000000, .251835280, .567493476, .003799434, .000278043, .003565179, .000102894, .170667083, .002258611, .000000000
 116.000000000, .251592180, .567877612, .003861554, .000282571, .003622985, .000104565, .170393655, .002264878, .000000000
 117.000000000, .251345412, .568250568, .003924744, .000287179, .003681815, .000106266, .170132769, .002271247, .000000000
 118.000000000, .251094921, .568612248, .003989015, .000291867, .003741682, .000107997, .169884549, .002277721, .000000000
 119.000000000, .250840646, .568962558, .004054381, .000296636, .003802599, .000109758, .169649123, .002284300, .000000000
