t, CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
230,0.160808514,0.476724368,0.014430622,0.001096489,0.014438065,0.000414643,0.236535101,0.003949359,0.091602839
231,0.160035364,0.475131029,0.01447938,0.001100937,0.014504052,0.000416486,0.237944563,0.003974073,0.092414116
232,0.159246316,0.47394866,0.014525172,0.001105168,0.014567354,0.000418251,0.239358275,0.003998887,0.092831916
233,0.158374414,0.474744272,0.014568585,0.001109185,0.01462795,0.000419936,0.240775701,0.004023796,0.09135616
234,0.157504859,0.475528129,0.014609793,0.001113,0.014685907,0.000421542,0.242196314,0.004048796,0.089891661
235,0.156637774,0.476300667,0.014648684,0.001116619,0.014741273,0.000423069,0.243619602,0.004073882,0.088438431
236,0.155774367,0.476802139,0.014685175,0.001120047,0.014794072,0.000424521,0.245045061,0.004099049,0.087255569
237,0.154919064,0.476003157,0.014718809,0.001123281,0.014844291,0.000425897,0.246472195,0.004124295,0.087369011
238,0.15406651,0.475209804,0.01474942,0.001126311,0.014891852,0.000427198,0.247900502,0.004149613,0.087478791
239,0.15321682,0.474422414,0.014777049,0.00112913,0.014936688,0.000428422,0.249329467,0.004175,0.08758501
240,0.152395492,0.473581321,0.014801725,0.001131734,0.01497875,0.000429567,0.250758568,0.00420045,0.087722394
241,0.15170327,0.47244985,0.014823395,0.001134118,0.015017993,0.000430631,0.252187277,0.004225959,0.088027507
242,0.151012722,0.471330104,0.014842053,0.00113628,0.015054375,0.000431614,0.253615059,0.004251522,0.088326271
243,0.150323971,0.470222369,0.014857729,0.001138217,0.015087861,0.000432513,0.255041377,0.004277133,0.08861883
244,0.149641544,0.469284143,0.014870447,0.001139928,0.015118426,0.000433327,0.256465689,0.004302789,0.088743707
245,0.14898305,0.469137057,0.014880478,0.001141416,0.01514607,0.000434057,0.257887454,0.004328483,0.088061935
246,0.148326468,0.468991112,0.014887921,0.001142685,0.01517083,0.000434702,0.259306138,0.00435421,0.087385934
