"time","L","S","E","I_S","I_A","H","R","D"
281.,0.,0.621362712889697,0.012797469125313043,0.0010685123184078083,0.013771969636627461,0.0016531613016756543,0.34317649040698556,0.006169684290293187,""
281.5,0.,0.621122008899151,0.012746784868776536,0.0010644061773877635,0.013720696849038672,0.0016473997899092469,0.3435155527821166,0.006183150602619948,""
282.,0.,0.6208871852212761,0.012696127701217566,0.00106029820466417,0.013669357001838363,0.0016416206255683962,0.3438488413918658,0.006196569822569517,""
282.5,0.,0.6206582153292443,0.012645503800910939,0.0010561889696850417,0.013617957781393176,0.0016358247991266667,0.3441763674614422,0.006209941827197534,""
283.,0.,0.6204350736759106,0.012594919589545806,0.0010520790539746824,0.013566507065992463,0.0016300133260873475,0.3444981407805525,0.006223266476936462,""
283.5,0.,0.6202177347382135,0.01254438149413319,0.001047969038936553,0.013515012735749617,0.001624187222518465,0.3448141711075753,0.006236543631873207,""
284.,0.,0.6200061706724189,0.012493895351408475,0.001043859468740033,0.013463482156375717,0.0016183474441528651,0.34512447168312893,0.0062497731927749125,""
284.5,0.,0.6198003538695938,0.012443467057830076,0.0010397508913217795,0.013411922745628146,0.0016124949528279978,0.34542905539550534,0.006262955056292771,""
285.,0.,0.6196002573165689,0.01239310266139208,0.00103564386417719,0.013360342053321744,0.0016066307258705735,0.3457279342390349,0.006276089108634536,""
285.5,0.,0.6194058527825467,0.012342807900645982,0.001031538916536804,0.013308747307562156,0.0016007557099011333,0.3460211220935931,0.006289175258214006,""
286.,0.,0.6192171107377882,0.01229258818403612,0.0010274365474787753,0.013257145393262082,0.0015948708187834924,0.34630863485051727,0.00630221343713395,""
286.5,0.,0.6190340027245136,0.012242449192429764,0.0010233372809646966,0.013205543478556283,0.0015889769934141526,0.34659048674117365,0.0063152035579476734,""
287.,0.,0.6188564999048798,0.012192396498934142,0.0010192416316833596,0.013153948620546082,0.0015830751632322552,0.34686669260911607,0.006328145540608208,""
287.5,0.,0.6186845714935184,0.012142435125503627,0.0010151500668493876,0.013102367308355114,0.0015771661991400517,0.34713727043269016,0.006341039342943062,""
288.,0.,0.6185181875556724,0.012092570334816978,0.0010110630744124686,0.013050806279179905,0.0015712509976066702,0.3474022368210738,0.00635388490623749,""
288.5,0.,0.618357318349317,0.012042807442189671,0.0010069811469382984,0.012999272324619799,0.0015653304605823815,0.34766160807724383,0.0063666821681087945,""
289.,0.,0.6182019337026005,0.011993151567130291,0.0010029047633192813,0.012947772040685453,0.001559405464969895,0.34791540135264165,0.0063794310776527806,""
289.5,0.,0.6180520018069307,0.011943607350594214,0.0009988343618880335,0.012896311531508227,0.0015534768359656442,0.3481636364656715,0.00639213161644151,""
290.,0.,0.6179074905311617,0.011894179362590941,0.0009947703739906606,0.012844896826408948,0.0015475453923968158,0.3484063337109862,0.0064047837714645,""
290.5,0.,0.6177683677441475,0.011844872173129984,0.000990713230973268,0.012793533954708454,0.0015416119530905982,0.3486435133832387,0.006417387529711262,""
291.,0.,0.6176346013147421,0.011795690352220847,0.0009866633641819609,0.012742228945727574,0.0015356773368741786,0.3488751957770817,0.006429942878171312,""
291.5,0.,0.6175061591117996,0.01174663846987304,0.0009826212049628446,0.01269098782878714,0.0015297423625747447,0.34910140118716815,0.006442449803834165,""
292.,0.,0.6173830090226808,0.01169772109860217,0.0009785871849033912,0.01263981663550383,0.0015238078491480818,0.3493221498847082,0.006454908293453159,""
292.5,0.,0.6172651194410119,0.01164894276236158,0.0009745617335394108,0.012588721329212231,0.0015178746006599356,0.34953746176962075,0.0064673183325939,""
293.,0.,0.6171524570167507,0.01160030740209482,0.0009705452320325462,0.012537707268675057,0.0015119433545374753,0.3497473597502173,0.006479679944691797,""
293.5,0.,0.6170449876118087,0.011551818789370099,0.0009665380466363798,0.012486779644759336,0.0015060148328830943,0.349951867877482,0.0064919931660601385,""
294.,0.,0.6169426770880975,0.011503480695755634,0.0009625405436044941,0.012435943648332098,0.0015000897577991852,0.35015101020239864,0.006504258033012212,""
294.5,0.,0.6168454913075285,0.011455296892819633,0.0009585530891904716,0.012385204470260374,0.0014941688513881418,0.35034481077595137,0.006516474581861304,""
295.,0.,0.6167533961320132,0.01140727115213031,0.0009545760496478949,0.012334567301411192,0.0014882528357523569,0.3505332936491241,0.006528642848920704,""
295.5,0.,0.6166663574322896,0.0113594072468125,0.0009506097913340821,0.012284037333818136,0.0014823424330903808,0.35071648286127177,0.006540762870383421,""
296.,0.,0.6165843418578757,0.0113117090020573,0.0009466546813570966,0.012233619748631958,0.0014764383594691505,0.350894401643463,0.006552834676145617,""
296.5,0.,0.6165073150669771,0.01126417978910248,0.0009427110476730695,0.012183319223470587,0.0014705412723170124,0.35106707524572217,0.0065648583237374065,""
297.,0.,0.6164352419057847,0.011216822779481444,0.0009387792031280941,0.012133140253230272,0.0014646518105329279,0.351234530132229,0.006576833884613335,""
297.5,0.,0.6163680872204897,0.011169641144727599,0.0009348594605682638,0.01208308733280726,0.001458770613015858,0.3513967927671632,0.006588761430227946,""
298.,0.,0.6163058158572831,0.011122638056374352,0.0009309521328396719,0.012033164957097803,0.0014528983186647638,0.3515538896147043,0.006600641032035787,""
298.5,0.,0.616248392662356,0.011075816685955107,0.0009270575327884116,0.011983377620998147,0.0014470355663786067,0.3517058471390322,0.006612472761491403,""
299.,0.,0.6161957824828647,0.011029180205120325,0.0009231759732612149,0.01193372981945749,0.0014411829950653737,0.35185269180319206,0.006624256690038671,""
299.5,0.,0.616147950433777,0.010982731725996777,0.0009193077566775763,0.011884225938312036,0.0014353412325193557,0.3519944499909579,0.0066359928907591265,""
300.,0.,0.6161048610006,0.010936473951061794,0.0009154531466184489,0.011834869880305705,0.0014295108513086427,0.3521311496787566,0.0066476814603486645,""
300.5,0.,0.6160664781956706,0.010890409450126379,0.0009116123976728265,0.011785665420904654,0.001423692408431775,0.3522628195916983,0.006659322504495278,""
301.,0.,0.616032766031326,0.010844540793001536,0.000907785764429703,0.011736616335575045,0.0014178864608872933,0.3523894884548933,0.0066709161288869565,""
301.5,0.,0.6160036885199032,0.010798870549498263,0.0009039735014780719,0.011687726399783036,0.0014120935656737378,0.35251118499345185,0.006682462439211693,""
302.,0.,0.6159792096737393,0.01075340128942757,0.0009001758634069275,0.011638999388994785,0.001406314279789649,0.35262793793248415,0.006693961541157479,""
302.5,0.,0.6159592935051713,0.010708135582600455,0.0008963931048052632,0.011590439078676452,0.0014005491602335671,0.35273977599710044,0.0067054135404123055,""
303.,0.,0.6159439043315575,0.01066307593478373,0.0008926254794219664,0.011542049191786348,0.0013947987510756744,0.3528467277371311,0.006716818543243502,""
303.5,0.,0.6159330061960526,0.010618224467206179,0.0008888732098358582,0.01149383302330268,0.0013890635410825187,0.35294882285600027,0.006728176675519709,""
304.,0.,0.6159265626941264,0.01057358317239892,0.0008851365037776736,0.011445793705915495,0.0013833440042845795,0.35304609181610175,0.006739488072394999,""
304.5,0.,0.6159245374212465,0.010529154042892877,0.0008814155689781044,0.011397934372314511,0.0013776406147123317,0.353138565079832,0.006750752869023468,""
305.,0.,0.6159268939728806,0.010484939071218974,0.0008777106131678431,0.011350258155189443,0.0013719538463962493,0.3532262731095875,0.006761971200559214,""
305.5,0.,0.6159335959444959,0.010440940249908137,0.0008740218440775816,0.01130276818723001,0.0013662841733668067,0.35330924636776495,0.006773143202156334,""
306.,0.,0.6159446069315604,0.01039715957149129,0.0008703494694380121,0.011255467601125927,0.0013606320696544787,0.35338751531676077,0.006784269008968926,""
306.5,0.,0.6159598907569009,0.010353599176248533,0.0008666937091110905,0.011208359680290256,0.0013549980269645994,0.35346110987121965,0.006795348748264715,""
307.,0.,0.6159794112917409,0.010310260831705744,0.0008630547541224415,0.011161447272540669,0.001349382475833161,0.3535300607780765,0.006806382564980224,""
307.5,0.,0.6160031321239244,0.010267145884687265,0.0008594327619906051,0.011114732764140005,0.0013437857867671186,0.35359440002228626,0.006817370625204022,""
308.,0.,0.6160310168405211,0.010224255681191273,0.0008558278901677012,0.011068218540464076,0.0013382083301613445,0.35365415959142726,0.006828313095066993,""
308.5,0.,0.6160630290286007,0.010181591567215948,0.0008522402961058502,0.011021906986888685,0.0013326504764107107,0.35370937147307785,0.006839210140700022,""
309.,0.,0.6160991322752329,0.01013915488875947,0.000848670137257172,0.010975800488789645,0.001327112595910089,0.35376006765481643,0.006850061928233994,""
309.5,0.,0.6161392901674877,0.010096946991820014,0.0008451175710737867,0.010929901431542762,0.0013215950590543515,0.35380628012422133,0.006860868623799795,""
310.,0.,0.6161834662924346,0.010054969222395758,0.0008415827550078146,0.010884212200523845,0.0013160982362383701,0.353848040868871,0.006871630393528307,""
310.5,0.,0.6162316242371436,0.010013222926484886,0.0008380658465113757,0.010838735181108703,0.001310622497857017,0.3538853818763437,0.0068823474035504175,""
311.,0.,0.6162837275886843,0.00997170945008557,0.0008345670030365901,0.010793472758673145,0.0013051682143051637,0.35391833513421794,0.00689301981999701,""
311.5,0.,0.6163397399341265,0.00993043013919599,0.000831086382035578,0.01074842731859298,0.0012997357559776828,0.353946932630072,0.00690364780899897,""
312.,0.,0.6163996250249146,0.009889386091369672,0.000827624115453486,0.010703600850220478,0.0012943254390216082,0.35397120689767236,0.0069142315503474445,""
312.5,0.,0.6164633469289532,0.009848578251431433,0.0008241802948926304,0.01065899472119337,0.0012889375020943051,0.3539911910297859,0.006924771240648784,""
313.,0.,0.6165308696306164,0.009808007904863254,0.0008207550306412854,0.010614610593928583,0.0012835722294006406,0.3540069175162562,0.006935267063293275,""
313.5,0.,0.6166021570676775,0.009767676056010203,0.0008173484199090073,0.010570450244855735,0.0012782299361363757,0.35401841904167436,0.0069457192027364755,""
314.,0.,0.6166771731787034,0.009727583304240355,0.0008139605267402756,0.010526515542625462,0.001272910986161881,0.3540257285847353,0.006956127845793041,""
314.5,0.,0.6167558819323207,0.009687730260194894,0.0008105914123288209,0.010482808321612658,0.0012676157404579826,0.3540288791223426,0.006966493179742041,""
315.,0.,0.6168382474796379,0.00964811768696026,0.0008072411817658704,0.010439330172848236,0.0012623444585652735,0.35402790359094377,0.006976815398278349,""
315.5,0.,0.6169242341178856,0.009608746273499792,0.0008039099683510484,0.010396082557419344,0.0012570973345454326,0.35402283501590737,0.006987094701391156,""
316.,0.,0.6170138061353542,0.009569616668059054,0.000800597894056384,0.010353066944658396,0.0012518745776685827,0.35401370646036995,0.006997331288833213,""
316.5,0.,0.6171069278359047,0.009530729518776633,0.0007973050165592183,0.010310284659954877,0.0012466764529616959,0.35400055112477863,0.00700752536006405,""
317.,0.,0.6172035636021181,0.00949208550403431,0.0007940313848507145,0.01026773688263249,0.001241503208759813,0.35398340226937214,0.0070176771172321285,""
317.5,0.,0.6173036778760699,0.009453685231339697,0.0007907770591315159,0.010225424820872556,0.001236355081507907,0.35396229313667255,0.007027786763405681,""
318.,0.,0.6174072353517928,0.00941552904200519,0.0007875421125981917,0.010183349743515918,0.0012312322913385473,0.35393725692339134,0.007037854504357889,""
318.5,0.,0.6175142007891795,0.00937761724594019,0.0007843266070519343,0.01014151288512337,0.001226135064904671,0.35390832683048523,0.007047880546314849,""
319.,0.,0.6176245389743862,0.009339950194815835,0.0007811306055268902,0.010099915373440686,0.0012210636085378947,0.3538755361145992,0.007057865097693124,""
319.5,0.,0.6177382148642439,0.009302528203220072,0.0007779541783541051,0.010058558177001109,0.0012160180871833277,0.3538389180873742,0.007067808371623111,""
320.,0.,0.6178551934677382,0.009265351546033989,0.0007747973961508411,0.01001744226633513,0.001210998664091886,0.3537985060470069,0.007077710581642736,""
320.5,0.,0.6179754398789699,0.009228420503092093,0.0007716602944979818,0.009976568531217861,0.0012060055305572932,0.3537543332898007,0.007087571940863914,""
321.,0.,0.6180989193265327,0.009191735346142718,0.0007685428952864723,0.009935937738955533,0.0012010388707828577,0.35370643312686617,0.007097392664433231,""
321.5,0.,0.6182255971106803,0.009155296284387944,0.0007654452311060303,0.009895550674936684,0.001196098856429288,0.35365483884305404,0.007107172968405488,""
322.,0.,0.6183554387607283,0.009119103373312816,0.000762367343705769,0.009855408122753212,0.0011911856406272648,0.3535995836568403,0.0071169130710321575,""
322.5,0.,0.6184884098588316,0.009083156672492123,0.0007593092687935571,0.009815510811334784,0.0011862993735918643,0.3535407007925843,0.007126613191371631,""
323.,0.,0.6186244761213813,0.009047456232139147,0.0007562710369655509,0.009775859385536632,0.0011814401951523578,0.35347822344786745,0.007136273549957482,""
323.5,0.,0.6187636034074784,0.009012002051645322,0.0007532526768951055,0.009736454434887258,0.0011766082345424289,0.35341218479463365,0.007145894368917743,""
324.,0.,0.6189057576465684,0.00897679412349656,0.0007502542108069467,0.009697296517236699,0.0011718036224109853,0.35334261797786126,0.007155475870618996,""
324.5,0.,0.6190509049649915,0.008941832404556966,0.000747275649894711,0.00965838610013677,0.0011670264838138321,0.3532695560867382,0.007165018278867829,""
325.,0.,0.6191990115475224,0.008907116829773031,0.0007443170061259493,0.009619723635328844,0.0011622769388010031,0.35319303219340514,0.007174521818043435,""
325.5,0.,0.6193500437823354,0.008872647267186274,0.0007413782926675787,0.009581309535002034,0.0011575550951204222,0.35311307928287594,0.007183986713812187,""
326.,0.,0.6195039681787328,0.008838423556077541,0.00073845951870545,0.009543144164745162,0.0011528610550536756,0.35302973030291557,0.0071934131927696675,""
326.5,0.,0.6196607514386283,0.008804445503015667,0.000735560689231344,0.009505227831265827,0.001148194912987419,0.3529430181114383,0.007202801482432991,""
327.,0.,0.6198203603383254,0.008770712894286015,0.0007326818078908985,0.009467560818038675,0.0011435567595135308,0.35285297554009265,0.007212151810852587,""
327.5,0.,0.6199827616471018,0.008737225515396354,0.0007298228784404726,0.009430143410538992,0.0011389466854510135,0.3527596354259854,0.0072214644060858675,""
328.,0.,0.6201479226039128,0.008703983069581273,0.0007269838936245308,0.00939297575650482,0.001134364764273035,0.3526630303828121,0.00723073949829114,""
328.5,0.,0.6203158104095723,0.008670985266756736,0.0007241648470818093,0.009356058014859793,0.001129811070861413,0.3525631930424116,0.0072399773174560995,""
329.,0.,0.6204863922060451,0.008638231826921725,0.0007213657341119687,0.009319390363470598,0.0011252856822339481,0.35246015606293746,0.007249178093279006,""
329.5,0.,0.6206596357324665,0.008605722362555157,0.0007185865396494591,0.009282972826869448,0.0011207886528711009,0.3523539517967975,0.007258342057790494,""
330.,0.,0.6208355086313341,0.008573456503535576,0.0007158272503060998,0.009246805454402183,0.0011163200409004773,0.3522446126458776,0.0072674694426437545,""
330.5,0.,0.6210139784991738,0.008541433889171626,0.0007130878536377043,0.009210888308988236,0.0011118799063927576,0.3521321710323868,0.00727656047924879,""
331.,0.,0.6211950135595181,0.008509654057036561,0.0007103683277302995,0.009175221309674615,0.0011074682877689572,0.3520166590264225,0.007285615400848733,""
331.5,0.,0.6213785818902752,0.008478116568331966,0.0007076686528692963,0.009139804408923096,0.0011030852284782872,0.35189810877986094,0.007294634440260968,""
332.,0.,0.6215646514542819,0.008446821006355552,0.000704988811384744,0.009104637590422826,0.0010987307766376626,0.3517765525001333,0.007303617829783781,""
332.5,0.,0.6217531905162482,0.008415766930902471,0.000702328783328814,0.009069720804472811,0.0010944049751064305,0.35165202215770175,0.007312565801239205,""
333.,0.,0.6219441680995399,0.008384953771177801,0.0006996885366245536,0.0090350538167389,0.0010901078390292258,0.3515245493168224,0.007321478589066962,""
333.5,0.,0.6221375532999839,0.008354380941443704,0.0006970680378153646,0.009000636371774094,0.0010858393804028036,0.3513941655094914,0.007330356428088521,""
334.,0.,0.6223333152134073,0.008324047855962347,0.0006944672534446487,0.008966468214131404,0.0010815996112239188,0.35126090226770473,0.00733919955312535,""
334.5,0.,0.6225314229356373,0.0082939539289959,0.0006918861500558076,0.008932549088363832,0.0010773885434893272,0.3511247911234586,0.0073480081989989185,""
335.,0.,0.6227318455625009,0.00826409857480653,0.0006893246941922434,0.008898878739024384,0.0010732061891957835,0.3509858636087491,0.0073567826005306956,""
335.5,0.,0.6229345521898254,0.0082344812076564,0.0006867828523973575,0.00886545691066607,0.0010690525603400433,0.3508441512555723,0.00736552299254215,""
336.,0.,0.6231395119134376,0.008205101241807683,0.0006842605912145518,0.008832283347841892,0.0010649276689188613,0.3506996855959243,0.007374229609854752,""
336.5,0.,0.6233466938876416,0.00817595811859269,0.0006817578781175202,0.008799357812951722,0.0010608315299390533,0.35055249805571803,0.007382902686039099,""
337.,0.,0.6235560681298564,0.008147051269588732,0.0006792746742030876,0.00876667998448251,0.0010567641468484476,0.35040261931196937,0.007391542452051114,""
337.5,0.,0.6237676052997297,0.008118379968881546,0.0006768109284427467,0.008734249350998364,0.0010527254939444303,0.3502500797842848,0.007400149142718081,""
338.,0.,0.6239812760713442,0.008089943481318156,0.00067436658925549,0.008702065391958638,0.0010487155440896683,0.3500949098978586,0.00740872299317496,""
338.5,0.,0.6241970511187828,0.008061741071745582,0.0006719416050603092,0.008670127586822689,0.001044734270146828,0.3499371400778849,0.007417264238556708,""
339.,0.,0.624414901116128,0.008033772005010847,0.0006695359242761962,0.008638435415049875,0.0010407816449785761,0.349776800749558,0.0074257731139982805,""
339.5,0.,0.6246347967374627,0.008006035545960972,0.0006671494953221433,0.00860698835609955,0.00103685764144758,0.3496139223380722,0.007434249854634634,""
340.,0.,0.6248567086568696,0.00797853095944298,0.0006647822666171425,0.008575785889431073,0.0010329622324165056,0.3494485352686217,0.007442694695600728,""
340.5,0.,0.6250806075484315,0.007951257510303891,0.0006624341865801856,0.008544827494503799,0.0010290953907480204,0.3492806699664008,0.0074511078720315175,""
341.,0.,0.6253064641439288,0.007924214512108615,0.0006601052067169293,0.008514112717474542,0.0010252571007189838,0.3491103566719849,0.007459489616067004,""
341.5,0.,0.6255342500371913,0.007897401265531248,0.000657795273707858,0.008483641065514953,0.0010214473431169933,0.3489376248279987,0.007467840155938652,""
342.,0.,0.625763937325855,0.007870816957698182,0.0006555043241230143,0.008453411874820195,0.001017666071785113,0.34876250369128015,0.00747615972343815,""
342.5,0.,0.6259954981106614,0.007844460774201367,0.0006532322944127279,0.008423424479364953,0.0010139132402042668,0.34858502251972995,0.007484448550425142,""
343.,0.,0.626228904492352,0.007818331900632752,0.0006509791210273286,0.008393678213123918,0.0010101888018553794,0.34840521057124907,0.007492706868759271,""
343.5,0.,0.6264641285716687,0.007792429522584283,0.0006487447404171456,0.008364172410071775,0.0010064927102193754,0.34822309710373833,0.00750093491030018,""
344.,0.,0.6267011424493529,0.007766752825647911,0.0006465290890325088,0.008334906404183213,0.0010028249187771787,0.3480387113750986,0.007509132906907509,""
344.5,0.,0.6269399182261463,0.007741300995415584,0.0006443321033237476,0.008305879529432918,0.0009991853810097139,0.3478520826432307,0.007517301090440904,""
345.,0.,0.6271804280028936,0.007716073217513586,0.0006421537197649819,0.00827709111998786,0.0009955740504058739,0.3476632401656788,0.00752543969275505,""
345.5,0.,0.627422644204304,0.007691068674693362,0.0006399938845790878,0.00824854057470634,0.0009919908795837547,0.3474722128083138,0.007533548942819491,""
346.,0.,0.6276665402602107,0.007666286483849854,0.0006378525408424865,0.008220227215990882,0.0009884358051410922,0.3472790285958003,0.007541629067164454,""
346.5,0.,0.6279120897927541,0.007641725735576327,0.0006357296229911744,0.00819215028489937,0.0009849087574054923,0.347083715481952,0.007549680293421305,""
347.,0.,0.6281592664240745,0.007617385520466041,0.0006336250654611474,0.008164309022489696,0.0009814096667045615,0.3468863014205825,0.00755770284922141,""
347.5,0.,0.6284080437763118,0.007593264929112259,0.0006315388026884019,0.008136702669819746,0.0009779384633659058,0.3466868143655056,0.007565696962196133,""
348.,0.,0.6286583954716064,0.007569363052108245,0.0006294707691089339,0.00810933046794741,0.0009744950777171314,0.3464852822705349,0.007573662859976839,""
348.5,0.,0.6289102951320985,0.00754567898004726,0.0006274208991587395,0.008082191657930575,0.0009710794400858442,0.346281733089484,0.007581600770194895,""
349.,0.,0.6291637163799283,0.007522211803522566,0.0006253891272738149,0.008055285480827132,0.0009676914807996505,0.34607619477616675,0.007589510920481665,""
349.5,0.,0.6294186328403687,0.007498960615185845,0.0006233753883382535,0.008028611179729698,0.0009643311300875548,0.34586869527690245,0.007597393538387353,""
350.,0.,0.6296750185943809,0.007475924541199168,0.0006213796283888514,0.008002168024294622,0.0009609983093942548,0.34565926202299396,0.007605248848348089,""
350.5,0.,0.6299328486516586,0.0074531026471322285,0.0006194017900045442,0.007975955207730923,0.0009576929249554985,0.3454479216748519,0.007613077072666179,""
351.,0.,0.6301920981349061,0.007430493973258433,0.0006174418117018201,0.007949971895786069,0.0009544148815310307,0.3452347008378463,0.0076208784339701265,""
351.5,0.,0.6304527421668276,0.007408097559851188,0.0006154996319971674,0.00792421725420753,0.0009511640838805958,0.3450196261173473,0.007628653154888438,""
352.,0.,0.6307147558701274,0.007385912447183901,0.0006135751894070743,0.007898690448742784,0.0009479404367639386,0.34480272411872515,0.0076364014580496175,""
352.5,0.,0.6309781143675097,0.007363937675529979,0.0006116684224480294,0.0078733906451393,0.0009447438449408038,0.34458402144734984,0.007644123566082172,""
353.,0.,0.6312427927816788,0.007342172285162829,0.0006097792696365205,0.007848317009144548,0.000941574213170936,0.3443635447085916,0.007651819701614604,""
353.5,0.,0.6315087662353389,0.007320615316355858,0.0006079076694890362,0.007823468706506003,0.0009384314462140798,0.34414132050782054,0.007659490087275419,""
354.,0.,0.6317760099698614,0.0072992658378327165,0.0006060535547468996,0.007798844878955401,0.0009353154524214863,0.3439173753303588,0.00766713494482305,""
354.5,0.,0.6320445003272386,0.007278123161699986,0.0006042168081227975,0.0077744444556184355,0.0009322261700659554,0.3436917345579935,0.007674754488260509,""
355.,0.,0.6323142133764371,0.0072571864982943265,0.0006023973318821142,0.007750266438840004,0.00092916352315047,0.34346442386624587,0.0076823489341498645,""
355.5,0.,0.6325851250215867,0.007236455015191755,0.0006005950368715938,0.007726309865928073,0.0009261274301530096,0.3432354690989571,0.007689918500311515,""
356.,0.,0.6328572111939985,0.007215927877400245,0.0005988098336096131,0.0077025737757450965,0.000923117810054124,0.34300489607378876,0.007697463404403365,""
356.5,0.,0.6331304486218566,0.007195604174641318,0.0005970416229879183,0.0076790572527258355,0.0009201345965680398,0.3427727298409005,0.007704983859319517,""
357.,0.,0.6334048140625432,0.007175482993877921,0.0005952903055455252,0.007655759382974871,0.0009171777239488417,0.34253899542232974,0.0077124800777795275,""
357.5,0.,0.633680284081961,0.007155563435142193,0.0005935557872496415,0.007632679244964201,0.0009142471195621847,0.342303718026293,0.007719952273827435,""
358.,0.,0.6339568358726801,0.007135844440597202,0.0005918380277034907,0.007609816018198054,0.0009113426565743729,0.3420669222919526,0.007727400661293787,""
358.5,0.,0.6342344466180682,0.00711632495472437,0.000590136985722634,0.007587168880696971,0.000908464208947645,0.34182863286682763,0.007734825454012267,""
359.,0.,0.6345130934864611,0.007097003980761516,0.0005884526029161358,0.007564736965869862,0.0009056116656961166,0.3415888744022491,0.007742226865045786,""
359.5,0.,0.6347927541217449,0.007077880614720003,0.0005867848000309138,0.007542519320648373,0.0009027849278841825,0.34134767107967656,0.007749605104294793,""
360.,0.,0.6350734059779686,0.007058953915576593,0.0005851335061419207,0.007520515026485317,0.0008999838917658433,0.3411050472681392,0.0077569603829221725,""
