"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
163.,0.,0.497476965,0.007079847,0.000523275,0.006753274,0.000194741,0.170600407,0.002673732,0.314697759
164.,0.,0.496380055,0.007170117,0.000530067,0.006841971,0.000197294,0.170931944,0.002685526,0.315263026
165.,0.,0.495282473,0.007260958,0.000536908,0.006931353,0.000199867,0.171278431,0.002697473,0.315812538
166.,0.,0.494184205,0.007352347,0.000543795,0.007021402,0.000202458,0.171639913,0.002709574,0.316346305
167.,0.,0.493085237,0.007444263,0.000550728,0.007112101,0.000205068,0.172016429,0.002721831,0.316864343
168.,0.,0.49198556,0.007536682,0.000557705,0.007203431,0.000207696,0.172408015,0.002734244,0.317366667
169.,0.,0.490885167,0.00762958,0.000564725,0.007295373,0.000210341,0.172814705,0.002746814,0.317853295
170.,0.,0.489784058,0.007722931,0.000571785,0.007387905,0.000213003,0.173236527,0.002759542,0.318324249
171.,0.,0.488682233,0.007816709,0.000578884,0.007481008,0.00021568,0.173673505,0.00277243,0.31877955
172.,0.,0.487579698,0.007910888,0.000586019,0.007574658,0.000218374,0.17412566,0.002785477,0.319219226
173.,0.,0.486476462,0.008005438,0.00059319,0.007668832,0.000221081,0.174593008,0.002798686,0.319643304
174.,0.,0.485372538,0.00810033,0.000600394,0.007763506,0.000223803,0.175075558,0.002812055,0.320051815
175.,0.,0.484267944,0.008195535,0.000607628,0.007858655,0.000226538,0.175573319,0.002825588,0.320444792
176.,0.,0.483162701,0.008291022,0.000614892,0.007954252,0.000229286,0.176086291,0.002839283,0.320822274
177.,0.,0.482056834,0.008386757,0.000622182,0.00805027,0.000232045,0.176614472,0.002853142,0.321184299
178.,0.,0.480950372,0.00848271,0.000629496,0.008146682,0.000234815,0.177157851,0.002867165,0.32153091
179.,0.,0.479843349,0.008578845,0.000636832,0.008243458,0.000237595,0.177716416,0.002881353,0.321862153
180.,0.,0.478735804,0.008675127,0.000644187,0.008340568,0.000240384,0.178290146,0.002895706,0.322178078
181.,0.,0.477627777,0.008771522,0.00065156,0.008437981,0.000243181,0.178879016,0.002910226,0.322478738
182.,0.,0.476519316,0.008867993,0.000658946,0.008535666,0.000245985,0.179482995,0.002924911,0.322764189
183.,0.,0.475410471,0.008964501,0.000666345,0.008633588,0.000248796,0.180102046,0.002939763,0.32303449
184.,0.,0.474301297,0.00906101,0.000673752,0.008731716,0.000251612,0.180736125,0.002954781,0.323289706
185.,0.,0.473191854,0.00915748,0.000681165,0.008830013,0.000254433,0.181385184,0.002969967,0.323529904
186.,0.,0.472082206,0.009253871,0.000688582,0.008928444,0.000257256,0.182049167,0.002985319,0.323755155
187.,0.,0.47097242,0.009350143,0.000695999,0.009026973,0.000260082,0.18272801,0.003000839,0.323965533
188.,0.,0.469862571,0.009446254,0.000703413,0.009125563,0.000262909,0.183421646,0.003016526,0.324161118
189.,0.,0.468752734,0.009542162,0.000710822,0.009224174,0.000265736,0.184129998,0.00303238,0.324341993
190.,0.,0.467642992,0.009637825,0.000718222,0.009322769,0.000268562,0.184852984,0.0030484,0.324508245
191.,0.,0.46653343,0.0097332,0.00072561,0.009421307,0.000271386,0.185590514,0.003064588,0.324659966
192.,0.,0.46542414,0.009828241,0.000732983,0.009519747,0.000274206,0.186342491,0.003080942,0.324797249
193.,0.,0.464315215,0.009922906,0.000740338,0.009618049,0.000277021,0.187108812,0.003097463,0.324920196
194.,0.,0.463206756,0.010017148,0.000747671,0.00971617,0.000279831,0.187889366,0.003114149,0.325028911
195.,0.,0.462098865,0.010110923,0.000754978,0.009814067,0.000282633,0.188684033,0.003131,0.325123501
196.,0.,0.46099165,0.010204185,0.000762258,0.009911697,0.000285427,0.189492687,0.003148016,0.32520408
197.,0.,0.459885225,0.010296887,0.000769505,0.010009017,0.000288211,0.190315195,0.003165196,0.325270764
198.,0.,0.458779705,0.010388982,0.000776717,0.010105981,0.000290984,0.191151416,0.00318254,0.325323676
199.,0.,0.45767521,0.010480424,0.00078389,0.010202544,0.000293745,0.192001201,0.003200046,0.325362941
200.,0.,0.456571866,0.010571167,0.000791021,0.01029866,0.000296492,0.192864392,0.003217713,0.325388689
201.,0.,0.455469801,0.010661161,0.000798106,0.010394284,0.000299224,0.193740825,0.003235542,0.325401057
202.,0.,0.454369147,0.010750361,0.000805141,0.010489369,0.00030194,0.194630328,0.00325353,0.325400183
203.,0.,0.453270042,0.010838718,0.000812123,0.010583869,0.000304638,0.195532721,0.003271677,0.325386212
204.,0.,0.452172626,0.010926185,0.000819048,0.010677735,0.000307317,0.196447816,0.003289981,0.325359292
205.,0.,0.451077043,0.011012715,0.000825913,0.010770921,0.000309976,0.197375416,0.003308441,0.325319575
206.,0.,0.449983441,0.011098261,0.000832714,0.01086338,0.000312613,0.198315318,0.003327056,0.325267219
207.,0.,0.44889197,0.011182775,0.000839447,0.010955062,0.000315226,0.19926731,0.003345824,0.325202386
208.,0.,0.447802786,0.01126621,0.000846109,0.011045921,0.000317816,0.200231172,0.003364744,0.325125242
209.,0.,0.446716047,0.01134852,0.000852695,0.011135909,0.000320379,0.201206678,0.003383814,0.325035958
210.,0.,0.445631914,0.011429659,0.000859204,0.011224977,0.000322915,0.202193592,0.003403032,0.324934707
211.,0.,0.44455055,0.01150958,0.00086563,0.011313079,0.000325422,0.203191672,0.003422397,0.32482167
212.,0.,0.443472124,0.011588239,0.00087197,0.011400166,0.000327899,0.204200667,0.003441907,0.324697028
213.,0.,0.442396804,0.011665591,0.000878221,0.011486191,0.000330344,0.205220318,0.00346156,0.324560969
214.,0.,0.441324764,0.011741592,0.00088438,0.011571106,0.000332757,0.206250361,0.003481354,0.324413685
215.,0.,0.440256178,0.011816198,0.000890442,0.011654866,0.000335136,0.207290523,0.003501287,0.32425537
216.,0.,0.439191224,0.011889366,0.000896404,0.011737424,0.000337479,0.208340524,0.003521356,0.324086223
217.,0.,0.438130081,0.011961055,0.000902264,0.011818733,0.000339786,0.209400076,0.00354156,0.323906447
218.,0.,0.43707293,0.012031224,0.000908017,0.011898748,0.000342054,0.210468884,0.003561896,0.323716248
219.,0.,0.436019954,0.012099832,0.00091366,0.011977424,0.000344283,0.211546649,0.003582362,0.323515835
220.,0.,0.434971774,0.012166841,0.000919191,0.012054718,0.000346471,0.212633062,0.003602955,0.323304988
221.,0.,0.433930291,0.012232213,0.000924605,0.012130585,0.000348617,0.213727809,0.003623672,0.323082207
222.,0.,0.432893503,0.012295911,0.000929901,0.012204983,0.000350721,0.214830569,0.003644512,0.3228499
223.,0.,0.431861601,0.0123579,0.000935074,0.012277871,0.000352779,0.215941016,0.003665471,0.322608288
224.,0.,0.430841146,0.012418145,0.000940123,0.012349206,0.000354793,0.217058815,0.003686546,0.322351225
225.,0.,0.42985746,0.012476621,0.000945044,0.01241895,0.00035676,0.21818363,0.003707736,0.3220538
226.,0.,0.428878669,0.012533298,0.000949834,0.012487066,0.000358679,0.219315116,0.003729036,0.321748302
227.,0.,0.427904972,0.012588145,0.000954492,0.012553516,0.000360549,0.220452923,0.003750445,0.321434958
228.,0.,0.42694333,0.012641131,0.000959014,0.012618265,0.00036237,0.221596699,0.003771958,0.321107233
229.,0.,0.426020617,0.012692237,0.000963398,0.012681278,0.00036414,0.222746085,0.003793574,0.320738672
230.,0.,0.425102999,0.012741439,0.000967643,0.012742523,0.000365858,0.223900718,0.003815288,0.320363532
231.,0.,0.424190678,0.01278871,0.000971746,0.012801968,0.000367524,0.225060232,0.003837098,0.319982044
232.,0.,0.423291084,0.012834026,0.000975705,0.012859583,0.000369137,0.226224255,0.003859001,0.319587209
233.,0.,0.422432921,0.012877375,0.000979518,0.012915339,0.000370695,0.227392416,0.003880993,0.319150744
234.,0.,0.421580034,0.012918738,0.000983184,0.012969209,0.000372199,0.228564335,0.00390307,0.318709231
235.,0.,0.42073263,0.012958096,0.0009867,0.013021167,0.000373647,0.229739634,0.003925231,0.318262895
236.,0.,0.419898551,0.01299543,0.000990066,0.013071189,0.000375038,0.230917929,0.003947471,0.317804326
237.,0.,0.419108131,0.013030735,0.000993279,0.013119251,0.000376373,0.232098837,0.003969787,0.317303606
238.,0.,0.41832315,0.013064,0.000996339,0.013165334,0.00037765,0.233281971,0.003992175,0.31679938
239.,0.,0.417543812,0.013095212,0.000999245,0.013209418,0.00037887,0.234466941,0.004014633,0.31629187
240.,0.,0.41677838,0.013124358,0.001001994,0.013251484,0.00038003,0.23565336,0.004037156,0.315773237
241.,0.,0.41605885,0.013151441,0.001004588,0.013291517,0.000381132,0.236840836,0.004059741,0.315211895
242.,0.,0.41534489,0.013176457,0.001007024,0.013329502,0.000382175,0.238028978,0.004082385,0.314648589
243.,0.,0.414636704,0.013199399,0.001009302,0.013365427,0.000383158,0.239217395,0.004105083,0.314083531
244.,0.,0.413942974,0.013220263,0.001011423,0.01339928,0.000384081,0.240405695,0.004127833,0.313508452
245.,0.,0.413297365,0.013239058,0.001013384,0.013431051,0.000384944,0.241593486,0.004150631,0.31289008
246.,0.,0.412657424,0.013255786,0.001015187,0.013460735,0.000385747,0.242780379,0.004173474,0.312271269
247.,0.,0.412023347,0.013270449,0.00101683,0.013488325,0.000386489,0.243965984,0.004196357,0.311652219
248.,0.,0.411404167,0.013283048,0.001018315,0.013513817,0.000387171,0.245149912,0.004219277,0.311024295
249.,0.,0.410834956,0.013293599,0.001019641,0.013537207,0.000387792,0.246331777,0.00424223,0.310352798
250.,0.,0.41027147,0.013302112,0.001020808,0.013558497,0.000388353,0.247511194,0.004265214,0.309682351
251.,0.,0.409713901,0.013308595,0.001021818,0.013577688,0.000388853,0.248687781,0.004288224,0.309013141
252.,0.,0.409171655,0.013313054,0.00102267,0.013594781,0.000389293,0.249861158,0.004311257,0.308336132
