"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
215.,0.,0.668948145,0.01513479,0.001147624,0.015082063,0.000433426,0.242075337,0.003904726,0.053273888
216.,0.,0.667292009,0.015195257,0.001153019,0.01516137,0.000435644,0.243576949,0.003930591,0.053255162
217.,0.,0.66563778,0.015252583,0.001158184,0.015237779,0.000437777,0.245084778,0.003956578,0.053234542
218.,0.,0.66398609,0.015306732,0.001163115,0.015311236,0.000439824,0.246598236,0.003982681,0.053212085
219.,0.,0.662337572,0.015357672,0.001167809,0.015381691,0.000441783,0.24811673,0.004008896,0.053187847
220.,0.,0.660692855,0.015405373,0.001172264,0.015449094,0.000443653,0.249639657,0.004035217,0.053161888
221.,0.,0.659052567,0.015449809,0.001176476,0.015513401,0.000445433,0.251166412,0.004061638,0.053134264
222.,0.,0.657417333,0.015490959,0.001180442,0.01557457,0.000447121,0.252696386,0.004088154,0.053105035
223.,0.,0.655787776,0.015528804,0.001184162,0.015632561,0.000448717,0.254228962,0.004114759,0.05307426
224.,0.,0.654164511,0.015563328,0.001187631,0.015687339,0.000450219,0.255763522,0.004141449,0.053042
225.,0.,0.652548153,0.015594521,0.001190849,0.015738872,0.000451628,0.257299446,0.004168217,0.053008314
226.,0.,0.650939309,0.015622375,0.001193815,0.015787132,0.000452941,0.25883611,0.004195058,0.052973261
227.,0.,0.649338578,0.015646886,0.001196526,0.015832094,0.000454158,0.260372889,0.004221965,0.052936904
228.,0.,0.647746555,0.015668053,0.001198983,0.015873735,0.000455279,0.261909158,0.004248934,0.052899302
229.,0.,0.646163826,0.015685881,0.001201184,0.015912038,0.000456303,0.263444292,0.004275958,0.052860517
230.,0.,0.644590971,0.015700376,0.001203129,0.015946989,0.000457231,0.264977664,0.004303033,0.052820608
231.,0.,0.643028558,0.015711549,0.001204818,0.015978577,0.000458061,0.266508651,0.004330151,0.052779637
232.,0.,0.641477148,0.015719413,0.001206251,0.016006794,0.000458793,0.26803663,0.004357307,0.052737663
233.,0.,0.639937291,0.015723986,0.001207429,0.016031638,0.000459428,0.269560984,0.004384496,0.052694749
234.,0.,0.638409527,0.01572529,0.001208352,0.016053108,0.000459966,0.271081094,0.004411711,0.052650952
235.,0.,0.636894386,0.015723348,0.001209022,0.016071207,0.000460406,0.272596349,0.004438948,0.052606334
236.,0.,0.635392385,0.015718188,0.001209439,0.016085944,0.00046075,0.274106142,0.004466199,0.052560953
237.,0.,0.633904029,0.015709841,0.001209606,0.016097329,0.000460997,0.275609868,0.004493461,0.052514869
238.,0.,0.632429813,0.01569834,0.001209523,0.016105376,0.000461148,0.277106933,0.004520726,0.052468141
239.,0.,0.630970217,0.015683723,0.001209193,0.016110102,0.000461204,0.278596744,0.00454799,0.052420826
240.,0.,0.629525709,0.015666029,0.001208619,0.016111529,0.000461165,0.28007872,0.004575246,0.052372982
241.,0.,0.628096743,0.015645302,0.001207803,0.016109682,0.000461032,0.281552284,0.00460249,0.052324665
242.,0.,0.626683758,0.015621585,0.001206747,0.016104587,0.000460806,0.283016869,0.004629715,0.052275933
243.,0.,0.625287181,0.015594928,0.001205455,0.016096275,0.000460488,0.284471917,0.004656917,0.05222684
244.,0.,0.623907424,0.01556538,0.001203929,0.01608478,0.000460078,0.285916877,0.00468409,0.052177442
245.,0.,0.622544882,0.015532995,0.001202174,0.016070139,0.000459579,0.287351211,0.004711228,0.052127791
246.,0.,0.621199939,0.015497827,0.001200192,0.016052392,0.000458991,0.288774389,0.004738327,0.052077943
247.,0.,0.619872961,0.015459933,0.001197988,0.01603158,0.000458316,0.290185892,0.004765382,0.052027947
248.,0.,0.6185643,0.015419372,0.001195566,0.016007749,0.000457555,0.291585214,0.004792388,0.051977857
249.,0.,0.617274291,0.015376205,0.001192929,0.015980947,0.000456709,0.292971858,0.004819338,0.051927722
250.,0.,0.616003255,0.015330495,0.001190082,0.015951224,0.00045578,0.294345342,0.00484623,0.051877593
