 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 107.000000000, .000000000, .559521237, .003242508, .000238680, .003074171, .000088637, .173656757, .002216449, .257961560
 108.000000000, .000000000, .558361123, .003289258, .000242107, .003118124, .000089907, .173272474, .002221829, .259405177
 109.000000000, .000000000, .557204668, .003336728, .000245588, .003162772, .000091196, .172898702, .002227287, .260833060
 110.000000000, .000000000, .556051764, .003384925, .000249123, .003208121, .000092505, .172535513, .002232822, .262245226
 111.000000000, .000000000, .554902304, .003433856, .000252713, .003254181, .000093836, .172182982, .002238438, .263641692
 112.000000000, .000000000, .553756179, .003483528, .000256358, .003300958, .000095186, .171841183, .002244134, .265022474
 113.000000000, .000000000, .552613283, .003533948, .000260059, .003348459, .000096558, .171510194, .002249913, .266387585
 114.000000000, .000000000, .551473511, .003585123, .000263817, .003396693, .000097951, .171190092, .002255774, .267737040
 115.000000000, .000000000, .550336756, .003637059, .000267631, .003445666, .000099365, .170880954, .002261721, .269070849
 116.000000000, .000000000, .549202913, .003689762, .000271502, .003495386, .000100800, .170582859, .002267754, .270389023
 117.000000000, .000000000, .548071879, .003743238, .000275432, .003545860, .000102257, .170295888, .002273873, .271691572
 118.000000000, .000000000, .546943549, .003797495, .000279420, .003597094, .000103737, .170020121, .002280082, .272978503
 119.000000000, .000000000, .545817819, .003852536, .000283467, .003649096, .000105238, .169755641, .002286380, .274249823
 120.000000000, .000000000, .544694588, .003908369, .000287573, .003701872, .000106761, .169502529, .002292770, .275505538
 121.000000000, .000000000, .543573754, .003964997, .000291740, .003755428, .000108307, .169260869, .002299252, .276745653
 122.000000000, .000000000, .542455215, .004022428, .000295966, .003809771, .000109876, .169030745, .002305828, .277970171
 123.000000000, .000000000, .541338871, .004080665, .000300253, .003864908, .000111468, .168812241, .002312499, .279179096
 124.000000000, .000000000, .540224624, .004139712, .000304602, .003920843, .000113082, .168605443, .002319267, .280372427
 125.000000000, .000000000, .539112373, .004199575, .000309012, .003977583, .000114720, .168410437, .002326132, .281550167
 126.000000000, .000000000, .538002022, .004260258, .000313483, .004035134, .000116381, .168227310, .002333098, .282712314
 127.000000000, .000000000, .536893474, .004321763, .000318018, .004093500, .000118066, .168056148, .002340164, .283858868
 128.000000000, .000000000, .535786632, .004384096, .000322614, .004152687, .000119774, .167897040, .002347332, .284989825
 129.000000000, .000000000, .534681402, .004447258, .000327274, .004212700, .000121506, .167750072, .002354604, .286105185
 130.000000000, .000000000, .533577690, .004511253, .000331997, .004273542, .000123261, .167615335, .002361980, .287204942
 131.000000000, .000000000, .532475404, .004576082, .000336783, .004335219, .000125041, .167492915, .002369464, .288289092
 132.000000000, .000000000, .531374451, .004641749, .000341633, .004397733, .000126845, .167382904, .002377055, .289357631
 133.000000000, .000000000, .530274741, .004708253, .000346547, .004461090, .000128673, .167285388, .002384755, .290410552
 134.000000000, .000000000, .529176186, .004775598, .000351525, .004525291, .000130525, .167200459, .002392567, .291447849
 135.000000000, .000000000, .528078696, .004843783, .000356567, .004590341, .000132402, .167128205, .002400490, .292469515
 136.000000000, .000000000, .526982186, .004912809, .000361674, .004656241, .000134303, .167068716, .002408527, .293475543
 137.000000000, .000000000, .525886571, .004982676, .000366845, .004722994, .000136229, .167022081, .002416679, .294465926
 138.000000000, .000000000, .524791766, .005053382, .000372081, .004790601, .000138179, .166988390, .002424948, .295440654
 139.000000000, .000000000, .523697689, .005124927, .000377381, .004859064, .000140154, .166967731, .002433335, .296399720
 140.000000000, .000000000, .522604260, .005197309, .000382746, .004928383, .000142153, .166960193, .002441841, .297343114
 141.000000000, .000000000, .521511400, .005270526, .000388176, .004998560, .000144177, .166965865, .002450468, .298270829
 142.000000000, .000000000, .520419031, .005344575, .000393669, .005069594, .000146226, .166984834, .002459217, .299182854
 143.000000000, .000000000, .519327077, .005419453, .000399227, .005141484, .000148299, .167017188, .002468090, .300079182
 144.000000000, .000000000, .518235465, .005495155, .000404850, .005214230, .000150397, .167063013, .002477089, .300959802
 145.000000000, .000000000, .517144123, .005571677, .000410536, .005287830, .000152519, .167122396, .002486214, .301824706
 146.000000000, .000000000, .516052980, .005649014, .000416285, .005362282, .000154666, .167195421, .002495467, .302673884
 147.000000000, .000000000, .514961969, .005727159, .000422099, .005437584, .000156837, .167282174, .002504850, .303507329
 148.000000000, .000000000, .513871023, .005806107, .000427975, .005513731, .000159032, .167382736, .002514364, .304325032
 149.000000000, .000000000, .512780079, .005885850, .000433913, .005590721, .000161251, .167497190, .002524011, .305126986
